price,weight,trust_level,data_as_of,staleness_days
55.2,0.0004695468227820594,極高 (Very High),2026-07-14,1
55.7,0.0004942529532330155,極高 (Very High),2026-07-14,1
55.800000000000004,0.00017294483568502817,極高 (Very High),2026-07-14,1
56.1,8.234817450104963e-05,極高 (Very High),2026-07-14,1
57.300000000000004,0.0004942337226425929,極高 (Very High),2026-07-14,1
57.800000000000004,0.0005352100193115431,極高 (Very High),2026-07-14,1
58.0,0.0004610519851690412,極高 (Very High),2026-07-14,1
58.2,0.0004527764170120299,極高 (Very High),2026-07-14,1
58.300000000000004,0.00033757185639371825,極高 (Very High),2026-07-14,1
58.400000000000006,0.000337456794035682,極高 (Very High),2026-07-14,1
58.5,0.00024690492627414543,極高 (Very High),2026-07-14,1
58.6,0.0005679122767674097,極高 (Very High),2026-07-14,1
58.7,0.00047734262668453934,極高 (Very High),2026-07-14,1
58.800000000000004,4.936579897399524e-05,極高 (Very High),2026-07-14,1
58.900000000000006,0.0006831156535758112,極高 (Very High),2026-07-14,1
59.0,0.000255228489464152,極高 (Very High),2026-07-14,1
59.1,0.00014810841696901613,極高 (Very High),2026-07-14,1
59.2,0.00025506571904192915,極高 (Very High),2026-07-14,1
59.300000000000004,0.0014654499556323191,極高 (Very High),2026-07-14,1
59.5,0.00034589489338287974,極高 (Very High),2026-07-14,1
59.6,0.00020575159249194911,極高 (Very High),2026-07-14,1
59.900000000000006,0.0008067688009200444,極高 (Very High),2026-07-14,1
60.0,0.0005433240122673007,極高 (Very High),2026-07-14,1
60.1,0.0035146215309408663,極高 (Very High),2026-07-14,1
60.2,0.0008078873915221057,極高 (Very High),2026-07-14,1
60.300000000000004,0.00022221856199113358,極高 (Very High),2026-07-14,1
60.5,0.0014244342986910888,極高 (Very High),2026-07-14,1
60.6,0.00022944954349064125,極高 (Very High),2026-07-14,1
60.7,0.000781869904013361,極高 (Very High),2026-07-14,1
60.800000000000004,0.0007899679844488449,極高 (Very High),2026-07-14,1
60.900000000000006,0.00012338479090830078,極高 (Very High),2026-07-14,1
61.0,0.001022775086194691,極高 (Very High),2026-07-14,1
61.1,0.001032852084221594,極高 (Very High),2026-07-14,1
61.2,0.0011206021889459304,極高 (Very High),2026-07-14,1
61.300000000000004,0.0005348819837219456,極高 (Very High),2026-07-14,1
61.400000000000006,0.0004080120919069262,極高 (Very High),2026-07-14,1
61.5,8.222303999206273e-06,極高 (Very High),2026-07-14,1
61.6,0.001341323531223447,極高 (Very High),2026-07-14,1
61.7,0.001724712872658447,極高 (Very High),2026-07-14,1
61.800000000000004,0.00047709841507833994,極高 (Very High),2026-07-14,1
61.900000000000006,9.046281585590279e-05,極高 (Very High),2026-07-14,1
62.0,0.0008689087912825895,極高 (Very High),2026-07-14,1
62.1,0.0014099257616397545,極高 (Very High),2026-07-14,1
