price,weight,trust_level,data_as_of,staleness_days
721.0,1.5744089297455076e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
722.0,4.244520539094174e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
728.0,1.11732725784119e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
731.0,1.6729496446926988e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
732.0,3.875120034861407e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
736.0,2.439751751082851e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
737.0,2.4127486797153394e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
738.0,4.0189510148482507e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
739.0,1.7504786838886533e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
740.0,3.1271742351532567e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
741.0,3.043052792403201e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
742.0,2.707352676160254e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
751.0,1.3113441952657873e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
758.0,2.2950111264455488e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
759.0,2.3424184444446246e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
761.0,1.2502083026979957e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
762.0,1.1034321007907584e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
773.0,1.2221203274202113e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
779.0,1.0835684937088132e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
782.0,1.064852766912513e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
804.0,1.0232718267366759e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
807.0,1.0472294198050264e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
810.0,1.0375875171121049e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
813.0,2.6879665381664316e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
814.0,1.5329251979493412e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
815.0,2.488480603460244e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
816.0,4.4983324250039197e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
817.0,8.500238177640855e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
818.0,5.203430430990969e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
819.0,7.435122221783693e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
820.0,4.899163076415199e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
821.0,9.941259387708229e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
823.0,4.7641774701797865e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
824.0,5.272738004944471e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
825.0,8.977628206176951e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
827.0,6.033595070673536e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
828.0,5.210544236191973e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
829.0,8.724369816622114e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
830.0,4.3849040423429216e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
831.0,2.805648003975892e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
832.0,1.5966544415410882e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
833.0,3.184646668078729e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
834.0,3.332567454065282e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
836.0,1.2834938842041915e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
842.0,1.2805544657172227e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
843.0,1.2822168303634368e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
844.0,2.860264430196979e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
845.0,1.5870250943151554e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
876.0,1.2841005374504365e-07,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
