price,weight,trust_level,data_as_of,staleness_days
35.5,0.007084962977419975,極高 (Very High),2026-07-14,1
36.0,0.005076944652572342,極高 (Very High),2026-07-14,1
36.5,0.0040799376411289525,極高 (Very High),2026-07-14,1
37.0,0.004163339306652398,極高 (Very High),2026-07-14,1
37.5,0.002238334829945401,極高 (Very High),2026-07-14,1
38.0,0.0010519634464358973,極高 (Very High),2026-07-14,1
38.5,0.000814792732713613,極高 (Very High),2026-07-14,1
39.0,0.00020145731991686545,極高 (Very High),2026-07-14,1
40.0,0.006371507101273843,極高 (Very High),2026-07-14,1
40.5,0.002872874699960839,極高 (Very High),2026-07-14,1
41.0,0.00830532776460059,極高 (Very High),2026-07-14,1
41.5,0.0022712191810460454,極高 (Very High),2026-07-14,1
42.0,0.00430499060207015,極高 (Very High),2026-07-14,1
42.5,0.008466595313730174,極高 (Very High),2026-07-14,1
43.0,0.011296534304936899,極高 (Very High),2026-07-14,1
43.5,0.015199718846390344,極高 (Very High),2026-07-14,1
44.0,0.020050062752947666,極高 (Very High),2026-07-14,1
44.5,0.013997828469878197,極高 (Very High),2026-07-14,1
45.0,0.015987222537736018,極高 (Very High),2026-07-14,1
45.5,0.02133141596122002,極高 (Very High),2026-07-14,1
46.0,0.009505379493725626,極高 (Very High),2026-07-14,1
46.5,0.009774048447620387,極高 (Very High),2026-07-14,1
47.0,0.012657649601735646,極高 (Very High),2026-07-14,1
47.5,0.005672931655498607,極高 (Very High),2026-07-14,1
48.0,0.01066708132124478,極高 (Very High),2026-07-14,1
48.5,0.007021492975181218,極高 (Very High),2026-07-14,1
49.0,0.0037596288176700156,極高 (Very High),2026-07-14,1
49.5,0.008990575170037733,極高 (Very High),2026-07-14,1
50.0,0.023257204671292445,極高 (Very High),2026-07-14,1
50.5,0.012812876552162462,極高 (Very High),2026-07-14,1
51.0,5.850464966092667e-05,極高 (Very High),2026-07-14,1
51.5,0.0014735350977941213,極高 (Very High),2026-07-14,1
52.0,0.004382072994918558,極高 (Very High),2026-07-14,1
52.5,0.002962438176737398,極高 (Very High),2026-07-14,1
53.0,0.012688338301210765,極高 (Very High),2026-07-14,1
53.5,0.003236587429812187,極高 (Very High),2026-07-14,1
54.0,0.004671722225873581,極高 (Very High),2026-07-14,1
54.5,0.013930264393586939,極高 (Very High),2026-07-14,1
55.0,0.02271437924375036,極高 (Very High),2026-07-14,1
55.5,0.015836340988959446,極高 (Very High),2026-07-14,1
56.0,0.02190773638603156,極高 (Very High),2026-07-14,1
56.5,0.021390080393228064,極高 (Very High),2026-07-14,1
57.0,0.029899938039355367,極高 (Very High),2026-07-14,1
57.5,0.016996034926254486,極高 (Very High),2026-07-14,1
58.0,0.013145286601948655,極高 (Very High),2026-07-14,1
58.5,0.006080756023582813,極高 (Very High),2026-07-14,1
59.0,0.01756148741266874,極高 (Very High),2026-07-14,1
59.5,0.037807621631753004,極高 (Very High),2026-07-14,1
60.0,0.012558995636928442,極高 (Very High),2026-07-14,1
60.5,0.03265812027992137,極高 (Very High),2026-07-14,1
61.0,0.03928543273043568,極高 (Very High),2026-07-14,1
61.5,0.06866170450942885,極高 (Very High),2026-07-14,1
62.0,0.062284261955590565,極高 (Very High),2026-07-14,1
62.5,0.08163865287930902,極高 (Very High),2026-07-14,1
63.0,0.046490708765682016,極高 (Very High),2026-07-14,1
63.5,0.06427237527190735,極高 (Very High),2026-07-14,1
64.0,0.01215362075512462,極高 (Very High),2026-07-14,1
64.5,0.02133349834810807,極高 (Very High),2026-07-14,1
65.0,0.012952675145757412,極高 (Very High),2026-07-14,1
65.5,0.01761508774211623,極高 (Very High),2026-07-14,1
66.0,4.6648868413059024e-05,極高 (Very High),2026-07-14,1
66.5,4.280231472186925e-05,極高 (Very High),2026-07-14,1
67.0,4.3413659984453284e-05,極高 (Very High),2026-07-14,1
67.5,4.336941619732799e-05,極高 (Very High),2026-07-14,1
68.0,2.211785410146636e-05,極高 (Very High),2026-07-14,1
68.5,2.031884852657703e-05,極高 (Very High),2026-07-14,1
69.0,2.563201660134126e-05,極高 (Very High),2026-07-14,1
69.5,2.5164716531959148e-05,極高 (Very High),2026-07-14,1
70.0,1.0516842086560784e-05,極高 (Very High),2026-07-14,1
70.5,5.92402312953255e-05,極高 (Very High),2026-07-14,1
71.0,3.493577043603307e-05,極高 (Very High),2026-07-14,1
71.5,1.5094723179134901e-05,極高 (Very High),2026-07-14,1
72.0,1.6480732674563718e-05,極高 (Very High),2026-07-14,1
72.5,2.6549252350112824e-06,極高 (Very High),2026-07-14,1
73.0,3.3518484046807537e-06,極高 (Very High),2026-07-14,1
74.0,9.439375898018748e-06,極高 (Very High),2026-07-14,1
74.5,6.287527941990158e-06,極高 (Very High),2026-07-14,1
75.0,6.314142581142467e-06,極高 (Very High),2026-07-14,1
75.5,7.111425463321833e-06,極高 (Very High),2026-07-14,1
76.0,6.89464143137074e-06,極高 (Very High),2026-07-14,1
76.5,7.814888247361162e-06,極高 (Very High),2026-07-14,1
77.0,1.4508515445606735e-05,極高 (Very High),2026-07-14,1
77.5,2.2810657604708893e-06,極高 (Very High),2026-07-14,1
78.5,7.090549381546038e-07,極高 (Very High),2026-07-14,1
79.0,2.028169930980709e-06,極高 (Very High),2026-07-14,1
79.5,5.84928454876874e-06,極高 (Very High),2026-07-14,1
80.0,2.0628566683794016e-05,極高 (Very High),2026-07-14,1
80.5,1.8159688685345273e-05,極高 (Very High),2026-07-14,1
81.0,3.1232829557778498e-06,極高 (Very High),2026-07-14,1
81.5,1.306340229734003e-05,極高 (Very High),2026-07-14,1
82.0,2.5607810644036165e-05,極高 (Very High),2026-07-14,1
82.5,2.3500428009442896e-05,極高 (Very High),2026-07-14,1
83.0,1.6467407386904752e-05,極高 (Very High),2026-07-14,1
83.5,1.2740736235551213e-05,極高 (Very High),2026-07-14,1
84.0,1.0667468568165794e-05,極高 (Very High),2026-07-14,1
84.5,7.079525862889007e-06,極高 (Very High),2026-07-14,1
85.0,1.0787945758710496e-05,極高 (Very High),2026-07-14,1
85.5,1.8563573010341804e-05,極高 (Very High),2026-07-14,1
86.0,3.7216914014695125e-05,極高 (Very High),2026-07-14,1
86.5,0.00010531397282766262,極高 (Very High),2026-07-14,1
87.0,0.00011259069348162398,極高 (Very High),2026-07-14,1
87.5,8.601901828604853e-05,極高 (Very High),2026-07-14,1
88.0,0.0001579331005951844,極高 (Very High),2026-07-14,1
88.5,0.00014857030099246752,極高 (Very High),2026-07-14,1
89.0,0.00014378782534703563,極高 (Very High),2026-07-14,1
89.5,0.00011322162778018383,極高 (Very High),2026-07-14,1
90.5,8.211707557316299e-05,極高 (Very High),2026-07-14,1
91.0,4.225185349934429e-05,極高 (Very High),2026-07-14,1
91.5,0.00010764201262008108,極高 (Very High),2026-07-14,1
92.0,0.00016657268276437805,極高 (Very High),2026-07-14,1
92.5,0.00022958687845630647,極高 (Very High),2026-07-14,1
93.0,0.00018489774223665427,極高 (Very High),2026-07-14,1
93.5,6.64043636930145e-05,極高 (Very High),2026-07-14,1
94.0,8.950101058080237e-05,極高 (Very High),2026-07-14,1
94.5,4.429385550767471e-05,極高 (Very High),2026-07-14,1
95.0,2.598496479859813e-05,極高 (Very High),2026-07-14,1
95.5,3.344286139748451e-05,極高 (Very High),2026-07-14,1
96.0,6.778709806399358e-05,極高 (Very High),2026-07-14,1
96.5,5.5617874124501704e-05,極高 (Very High),2026-07-14,1
97.0,7.02545454477149e-05,極高 (Very High),2026-07-14,1
97.5,5.392497121929144e-05,極高 (Very High),2026-07-14,1
98.0,7.841298049777887e-05,極高 (Very High),2026-07-14,1
98.5,0.00010907675910090377,極高 (Very High),2026-07-14,1
99.0,0.00013070912714347146,極高 (Very High),2026-07-14,1
99.5,0.00015826915402447365,極高 (Very High),2026-07-14,1
100.0,8.949994638846455e-05,極高 (Very High),2026-07-14,1
100.5,7.847714877411514e-05,極高 (Very High),2026-07-14,1
101.0,4.990373412210599e-05,極高 (Very High),2026-07-14,1
101.5,3.2195080211553036e-05,極高 (Very High),2026-07-14,1
102.0,5.3232968465344854e-05,極高 (Very High),2026-07-14,1
102.5,6.311954517820094e-05,極高 (Very High),2026-07-14,1
103.0,5.6140249749179665e-05,極高 (Very High),2026-07-14,1
103.5,7.779787493167927e-05,極高 (Very High),2026-07-14,1
104.0,0.00021089009608039248,極高 (Very High),2026-07-14,1
104.5,0.0001416880330630958,極高 (Very High),2026-07-14,1
105.0,0.00011972694736324278,極高 (Very High),2026-07-14,1
105.5,0.00012752065037400435,極高 (Very High),2026-07-14,1
106.5,0.00010853995130002623,極高 (Very High),2026-07-14,1
107.0,0.00010835400802403868,極高 (Very High),2026-07-14,1
107.5,3.72215657660005e-05,極高 (Very High),2026-07-14,1
108.0,5.289146771489522e-05,極高 (Very High),2026-07-14,1
108.5,4.726065323830003e-05,極高 (Very High),2026-07-14,1
109.0,1.4570802349708323e-05,極高 (Very High),2026-07-14,1
109.5,4.016616523939916e-05,極高 (Very High),2026-07-14,1
110.0,4.82509875587384e-05,極高 (Very High),2026-07-14,1
110.5,4.703554441182635e-05,極高 (Very High),2026-07-14,1
111.0,1.5704396443638975e-05,極高 (Very High),2026-07-14,1
111.5,4.053058699076972e-05,極高 (Very High),2026-07-14,1
112.0,2.2068461455002695e-05,極高 (Very High),2026-07-14,1
112.5,2.5549561731230482e-05,極高 (Very High),2026-07-14,1
113.0,4.263058642043245e-05,極高 (Very High),2026-07-14,1
113.5,5.2916713867304014e-05,極高 (Very High),2026-07-14,1
114.0,3.552087364384878e-05,極高 (Very High),2026-07-14,1
114.5,4.36433005521597e-05,極高 (Very High),2026-07-14,1
115.0,4.594297188601469e-05,極高 (Very High),2026-07-14,1
115.5,7.625623850191967e-05,極高 (Very High),2026-07-14,1
116.0,7.367437306461926e-05,極高 (Very High),2026-07-14,1
116.5,0.00012583104559106212,極高 (Very High),2026-07-14,1
117.0,0.0001558861906839205,極高 (Very High),2026-07-14,1
117.5,0.00013746646901321397,極高 (Very High),2026-07-14,1
118.0,0.00015212821522865268,極高 (Very High),2026-07-14,1
118.5,8.763584600531329e-05,極高 (Very High),2026-07-14,1
119.0,0.00010344812318450677,極高 (Very High),2026-07-14,1
119.5,0.00014383510911424762,極高 (Very High),2026-07-14,1
120.0,0.0002332131209730995,極高 (Very High),2026-07-14,1
120.5,0.00018647920736120752,極高 (Very High),2026-07-14,1
121.0,0.00019373991211160137,極高 (Very High),2026-07-14,1
121.5,0.0003223691915313835,極高 (Very High),2026-07-14,1
122.0,0.000291647408364547,極高 (Very High),2026-07-14,1
122.5,6.921534564469827e-05,極高 (Very High),2026-07-14,1
123.0,0.0002321570332743796,極高 (Very High),2026-07-14,1
123.5,0.000234978352102504,極高 (Very High),2026-07-14,1
124.0,0.00034313556734336164,極高 (Very High),2026-07-14,1
124.5,0.00021222210347893958,極高 (Very High),2026-07-14,1
125.0,0.00019717145028851562,極高 (Very High),2026-07-14,1
125.5,0.0001872242031591483,極高 (Very High),2026-07-14,1
126.0,0.00022971198446311136,極高 (Very High),2026-07-14,1
126.5,0.0002082588675591816,極高 (Very High),2026-07-14,1
127.0,0.0001830627117776911,極高 (Very High),2026-07-14,1
127.5,0.00017441576529468445,極高 (Very High),2026-07-14,1
128.0,0.00015809386087259648,極高 (Very High),2026-07-14,1
128.5,0.0001087274977979459,極高 (Very High),2026-07-14,1
129.0,6.552509881999973e-05,極高 (Very High),2026-07-14,1
129.5,4.7351910580292044e-05,極高 (Very High),2026-07-14,1
130.0,6.445000273583513e-05,極高 (Very High),2026-07-14,1
130.5,4.24291523600178e-05,極高 (Very High),2026-07-14,1
131.0,5.65444506785303e-05,極高 (Very High),2026-07-14,1
131.5,9.299302758684991e-05,極高 (Very High),2026-07-14,1
132.0,6.891631974443713e-05,極高 (Very High),2026-07-14,1
132.5,6.975052825208501e-05,極高 (Very High),2026-07-14,1
133.0,7.468783015457102e-05,極高 (Very High),2026-07-14,1
133.5,5.985011736717615e-05,極高 (Very High),2026-07-14,1
