price,weight,trust_level,data_as_of,staleness_days
330.8,2.3283659607969582e-07,極高 (Very High),2026-07-14,1
336.20000000000005,1.0712501442514419e-07,極高 (Very High),2026-07-14,1
336.3,2.60001832083829e-07,極高 (Very High),2026-07-14,1
337.70000000000005,1.2092765974639028e-07,極高 (Very High),2026-07-14,1
340.3,1.0393316557614339e-07,極高 (Very High),2026-07-14,1
342.0,2.2873550641617434e-07,極高 (Very High),2026-07-14,1
344.70000000000005,1.8852431453051447e-07,極高 (Very High),2026-07-14,1
345.3,1.3602962354333634e-07,極高 (Very High),2026-07-14,1
349.5,1.4852954721128611e-07,極高 (Very High),2026-07-14,1
351.20000000000005,1.2644653520525628e-07,極高 (Very High),2026-07-14,1
354.5,1.9506090338483753e-07,極高 (Very High),2026-07-14,1
359.3,2.417577952262177e-07,極高 (Very High),2026-07-14,1
360.20000000000005,3.347127644344157e-07,極高 (Very High),2026-07-14,1
360.8,1.009761413714341e-07,極高 (Very High),2026-07-14,1
370.70000000000005,3.864643865298131e-07,極高 (Very High),2026-07-14,1
372.70000000000005,2.1810098616957693e-07,極高 (Very High),2026-07-14,1
374.8,2.1185602269041226e-07,極高 (Very High),2026-07-14,1
378.5,1.308180682544256e-07,極高 (Very High),2026-07-14,1
394.8,4.998865148237703e-07,極高 (Very High),2026-07-14,1
414.0,4.909288981784698e-07,極高 (Very High),2026-07-14,1
416.0,1.1521601678870701e-07,極高 (Very High),2026-07-14,1
418.8,1.0554642247796437e-07,極高 (Very High),2026-07-14,1
420.5,3.3078466693311245e-07,極高 (Very High),2026-07-14,1
424.0,2.1599552929275402e-07,極高 (Very High),2026-07-14,1
424.3,2.439998594665992e-07,極高 (Very High),2026-07-14,1
431.20000000000005,2.862863635761646e-07,極高 (Very High),2026-07-14,1
433.70000000000005,2.140775329588381e-07,極高 (Very High),2026-07-14,1
434.20000000000005,1.3633636360945477e-07,極高 (Very High),2026-07-14,1
435.70000000000005,1.6132101719527723e-07,極高 (Very High),2026-07-14,1
435.8,1.702094080566942e-07,極高 (Very High),2026-07-14,1
436.20000000000005,4.760831357006228e-07,極高 (Very High),2026-07-14,1
437.70000000000005,1.542510307883376e-07,極高 (Very High),2026-07-14,1
438.70000000000005,3.28845212873957e-07,極高 (Very High),2026-07-14,1
439.0,1.2549289953989512e-07,極高 (Very High),2026-07-14,1
439.8,4.495168326313377e-07,極高 (Very High),2026-07-14,1
440.20000000000005,3.450507144697617e-07,極高 (Very High),2026-07-14,1
441.20000000000005,2.375808679931026e-07,極高 (Very High),2026-07-14,1
441.5,5.811376180836479e-07,極高 (Very High),2026-07-14,1
443.20000000000005,3.0434334303162973e-07,極高 (Very High),2026-07-14,1
443.3,4.850881797311852e-07,極高 (Very High),2026-07-14,1
444.20000000000005,1.4983580496094847e-07,極高 (Very High),2026-07-14,1
444.3,5.679648197077921e-07,極高 (Very High),2026-07-14,1
444.8,4.1444730915061425e-07,極高 (Very High),2026-07-14,1
445.3,1.425740205967644e-07,極高 (Very High),2026-07-14,1
445.5,1.0690761704633121e-07,極高 (Very High),2026-07-14,1
445.70000000000005,2.7019555218825845e-07,極高 (Very High),2026-07-14,1
446.0,3.399278677054983e-07,極高 (Very High),2026-07-14,1
446.70000000000005,3.793839864294702e-07,極高 (Very High),2026-07-14,1
447.0,2.506813956020463e-07,極高 (Very High),2026-07-14,1
447.3,1.0098655491749966e-07,極高 (Very High),2026-07-14,1
447.70000000000005,2.7272779587091825e-07,極高 (Very High),2026-07-14,1
448.20000000000005,2.9794371717619393e-07,極高 (Very High),2026-07-14,1
448.3,2.994938208313852e-07,極高 (Very High),2026-07-14,1
449.3,2.6717877847945284e-07,極高 (Very High),2026-07-14,1
449.5,1.3771618715553553e-07,極高 (Very High),2026-07-14,1
450.20000000000005,2.3213965769868536e-07,極高 (Very High),2026-07-14,1
450.5,2.0412751679665786e-07,極高 (Very High),2026-07-14,1
451.20000000000005,1.6367295713451576e-07,極高 (Very High),2026-07-14,1
452.0,1.620525106849122e-07,極高 (Very High),2026-07-14,1
454.0,1.0260117022183135e-06,極高 (Very High),2026-07-14,1
454.20000000000005,4.4328434842894615e-07,極高 (Very High),2026-07-14,1
454.70000000000005,2.770889452191837e-07,極高 (Very High),2026-07-14,1
455.3,1.6647140325316143e-07,極高 (Very High),2026-07-14,1
455.70000000000005,1.0732901409107959e-07,極高 (Very High),2026-07-14,1
456.20000000000005,6.171363457460143e-07,極高 (Very High),2026-07-14,1
456.3,1.8594161081562417e-07,極高 (Very High),2026-07-14,1
456.8,3.8734253810326017e-07,極高 (Very High),2026-07-14,1
457.8,1.034284426040121e-07,極高 (Very High),2026-07-14,1
458.0,5.73343058278685e-07,極高 (Very High),2026-07-14,1
458.8,1.176009535156577e-06,極高 (Very High),2026-07-14,1
459.70000000000005,3.3731719456187866e-07,極高 (Very High),2026-07-14,1
460.20000000000005,4.065926941191058e-07,極高 (Very High),2026-07-14,1
460.70000000000005,1.8695031812601413e-07,極高 (Very High),2026-07-14,1
461.0,6.837438837381171e-07,極高 (Very High),2026-07-14,1
461.20000000000005,1.8463409342836664e-07,極高 (Very High),2026-07-14,1
461.3,2.605976424985436e-07,極高 (Very High),2026-07-14,1
461.70000000000005,1.9461620083393553e-07,極高 (Very High),2026-07-14,1
461.8,1.2898726686229616e-07,極高 (Very High),2026-07-14,1
463.3,1.52135164556564e-07,極高 (Very High),2026-07-14,1
463.5,4.4940590470712387e-07,極高 (Very High),2026-07-14,1
464.3,2.7836767153482485e-07,極高 (Very High),2026-07-14,1
464.8,1.3936293137940254e-07,極高 (Very High),2026-07-14,1
465.0,2.9101360643174266e-07,極高 (Very High),2026-07-14,1
465.5,3.4402044485612283e-07,極高 (Very High),2026-07-14,1
466.0,2.3586783768865962e-07,極高 (Very High),2026-07-14,1
466.3,9.1129396217615e-07,極高 (Very High),2026-07-14,1
469.20000000000005,1.4635927094325485e-07,極高 (Very High),2026-07-14,1
470.5,2.346637433126406e-07,極高 (Very High),2026-07-14,1
472.20000000000005,4.871308700424393e-07,極高 (Very High),2026-07-14,1
474.0,2.1126694004215318e-07,極高 (Very High),2026-07-14,1
474.5,3.661398684470362e-07,極高 (Very High),2026-07-14,1
474.70000000000005,2.0463708474186573e-07,極高 (Very High),2026-07-14,1
475.0,1.3240781726686914e-07,極高 (Very High),2026-07-14,1
476.3,2.531849284464798e-07,極高 (Very High),2026-07-14,1
476.8,6.494288471756876e-07,極高 (Very High),2026-07-14,1
477.0,9.646329779516342e-07,極高 (Very High),2026-07-14,1
477.5,1.7444784752428044e-07,極高 (Very High),2026-07-14,1
478.3,2.035771566526413e-07,極高 (Very High),2026-07-14,1
479.3,3.094143176053802e-07,極高 (Very High),2026-07-14,1
479.8,1.2293744290732158e-07,極高 (Very High),2026-07-14,1
480.0,1.177532214433232e-06,極高 (Very High),2026-07-14,1
480.3,3.1956039615784305e-07,極高 (Very High),2026-07-14,1
480.70000000000005,1.7524842120668392e-06,極高 (Very High),2026-07-14,1
482.3,2.2668479581138018e-07,極高 (Very High),2026-07-14,1
482.70000000000005,1.1911063609300662e-07,極高 (Very High),2026-07-14,1
483.20000000000005,5.473393846397786e-07,極高 (Very High),2026-07-14,1
484.20000000000005,1.1070384509307254e-06,極高 (Very High),2026-07-14,1
484.70000000000005,2.3083843552318717e-07,極高 (Very High),2026-07-14,1
484.8,1.898688037326782e-07,極高 (Very High),2026-07-14,1
485.70000000000005,5.571182180800892e-07,極高 (Very High),2026-07-14,1
485.8,2.768289324758921e-07,極高 (Very High),2026-07-14,1
489.20000000000005,3.193555904033881e-07,極高 (Very High),2026-07-14,1
490.20000000000005,1.803103697474648e-07,極高 (Very High),2026-07-14,1
490.8,8.877185221982004e-07,極高 (Very High),2026-07-14,1
491.3,1.795236285554505e-07,極高 (Very High),2026-07-14,1
492.0,2.519232413928517e-07,極高 (Very High),2026-07-14,1
492.20000000000005,2.130741521920636e-07,極高 (Very High),2026-07-14,1
