price,weight,trust_level,data_as_of,staleness_days
61.0,1.0585599995450136e-06,極高 (Very High),2026-07-14,1
62.0,1.0874275567350414e-05,極高 (Very High),2026-07-14,1
63.0,2.6032739227645142e-05,極高 (Very High),2026-07-14,1
64.0,0.003490768889663806,極高 (Very High),2026-07-14,1
65.0,3.2200902801349246e-05,極高 (Very High),2026-07-14,1
67.0,3.8005871544872594e-05,極高 (Very High),2026-07-14,1
68.0,6.796807073715086e-05,極高 (Very High),2026-07-14,1
69.0,8.296903538961882e-05,極高 (Very High),2026-07-14,1
70.0,7.556189302555305e-05,極高 (Very High),2026-07-14,1
71.0,0.00013753305944390633,極高 (Very High),2026-07-14,1
72.0,0.00010319837987035599,極高 (Very High),2026-07-14,1
73.0,8.384665008916953e-05,極高 (Very High),2026-07-14,1
74.0,4.2005329879667516e-05,極高 (Very High),2026-07-14,1
75.0,2.4428383728436898e-05,極高 (Very High),2026-07-14,1
76.0,2.7836615904438116e-05,極高 (Very High),2026-07-14,1
77.0,8.125037208182639e-05,極高 (Very High),2026-07-14,1
79.0,0.00010731919142152533,極高 (Very High),2026-07-14,1
80.0,0.00012253643220983457,極高 (Very High),2026-07-14,1
81.0,8.796844721814637e-05,極高 (Very High),2026-07-14,1
82.0,4.517992169233099e-05,極高 (Very High),2026-07-14,1
83.0,4.760309793444194e-05,極高 (Very High),2026-07-14,1
84.0,4.5666990108638766e-05,極高 (Very High),2026-07-14,1
85.0,2.1620769896740994e-05,極高 (Very High),2026-07-14,1
86.0,1.1976045612114851e-05,極高 (Very High),2026-07-14,1
87.0,2.8966832980771043e-05,極高 (Very High),2026-07-14,1
88.0,4.002513992241974e-05,極高 (Very High),2026-07-14,1
89.0,2.6799012689947728e-05,極高 (Very High),2026-07-14,1
91.0,2.4165186162281245e-05,極高 (Very High),2026-07-14,1
92.0,3.6371340322939386e-05,極高 (Very High),2026-07-14,1
93.0,4.459112652424062e-05,極高 (Very High),2026-07-14,1
94.0,3.999912827066561e-05,極高 (Very High),2026-07-14,1
95.0,3.0478316215250553e-05,極高 (Very High),2026-07-14,1
96.0,2.946296743452918e-05,極高 (Very High),2026-07-14,1
97.0,2.3519121753236853e-05,極高 (Very High),2026-07-14,1
98.0,2.5406353240240403e-05,極高 (Very High),2026-07-14,1
99.0,3.159415459325697e-05,極高 (Very High),2026-07-14,1
100.0,3.9875688266146e-05,極高 (Very High),2026-07-14,1
101.0,4.332969410618915e-05,極高 (Very High),2026-07-14,1
103.0,3.8966421134232006e-05,極高 (Very High),2026-07-14,1
104.0,3.4992785856742026e-05,極高 (Very High),2026-07-14,1
105.0,4.2881551869726714e-05,極高 (Very High),2026-07-14,1
106.0,5.1598896718657976e-05,極高 (Very High),2026-07-14,1
107.0,6.231237603268911e-05,極高 (Very High),2026-07-14,1
108.0,7.853033404047132e-05,極高 (Very High),2026-07-14,1
109.0,7.922204432250428e-05,極高 (Very High),2026-07-14,1
110.0,8.27514215273111e-05,極高 (Very High),2026-07-14,1
111.0,8.531238906971229e-05,極高 (Very High),2026-07-14,1
112.0,7.449019775205816e-05,極高 (Very High),2026-07-14,1
113.0,7.437295814349931e-05,極高 (Very High),2026-07-14,1
115.0,7.334033785692339e-05,極高 (Very High),2026-07-14,1
116.0,7.725670129011831e-05,極高 (Very High),2026-07-14,1
117.0,0.0001032635678043769,極高 (Very High),2026-07-14,1
118.0,8.874968312516788e-05,極高 (Very High),2026-07-14,1
119.0,6.705844635865557e-05,極高 (Very High),2026-07-14,1
120.0,6.027001301714799e-05,極高 (Very High),2026-07-14,1
121.0,8.778410877431903e-05,極高 (Very High),2026-07-14,1
122.0,9.026017231649586e-05,極高 (Very High),2026-07-14,1
123.0,0.00010113725258066659,極高 (Very High),2026-07-14,1
124.0,0.00011810685580643734,極高 (Very High),2026-07-14,1
125.0,0.00014910528040443398,極高 (Very High),2026-07-14,1
127.0,0.00017723114689766992,極高 (Very High),2026-07-14,1
128.0,0.00017179277202106585,極高 (Very High),2026-07-14,1
129.0,0.0001626438684089343,極高 (Very High),2026-07-14,1
130.0,0.00016938627174669488,極高 (Very High),2026-07-14,1
131.0,0.0001807330325883899,極高 (Very High),2026-07-14,1
132.0,0.00020378624522733433,極高 (Very High),2026-07-14,1
133.0,0.00021493207560576956,極高 (Very High),2026-07-14,1
134.0,0.00020500799001029575,極高 (Very High),2026-07-14,1
135.0,0.00019283619195256321,極高 (Very High),2026-07-14,1
136.0,0.00019163442067450596,極高 (Very High),2026-07-14,1
137.0,0.00021779884170889866,極高 (Very High),2026-07-14,1
139.0,0.00026719077043450736,極高 (Very High),2026-07-14,1
140.0,0.00026023290809496424,極高 (Very High),2026-07-14,1
141.0,0.0002457709173388483,極高 (Very High),2026-07-14,1
142.0,0.00024508013260318343,極高 (Very High),2026-07-14,1
143.0,0.00022379305081414398,極高 (Very High),2026-07-14,1
144.0,0.00022276795448964074,極高 (Very High),2026-07-14,1
145.0,0.00023030797845013652,極高 (Very High),2026-07-14,1
146.0,0.00023463002737716943,極高 (Very High),2026-07-14,1
147.0,0.00026401158132769305,極高 (Very High),2026-07-14,1
148.0,0.00023445977497313255,極高 (Very High),2026-07-14,1
149.0,0.0001915164074785907,極高 (Very High),2026-07-14,1
151.0,0.00016136874021286456,極高 (Very High),2026-07-14,1
152.0,0.00015835169239523746,極高 (Very High),2026-07-14,1
153.0,0.00016635866401739364,極高 (Very High),2026-07-14,1
154.0,0.00019340591758620565,極高 (Very High),2026-07-14,1
155.0,0.00021086216967817475,極高 (Very High),2026-07-14,1
156.0,0.00016101014011852922,極高 (Very High),2026-07-14,1
157.0,0.00011322660455520087,極高 (Very High),2026-07-14,1
158.0,0.0001306375055592719,極高 (Very High),2026-07-14,1
159.0,0.0001401357416627183,極高 (Very High),2026-07-14,1
160.0,0.00011286414799978788,極高 (Very High),2026-07-14,1
161.0,0.00010808881984836557,極高 (Very High),2026-07-14,1
