price,weight,trust_level,data_as_of,staleness_days
15.8,1.0387155302032123e-07,極高 (Very High),2026-07-14,1
15.9,2.6782801695128427e-07,極高 (Very High),2026-07-14,1
16.1,2.510108382432148e-07,極高 (Very High),2026-07-14,1
16.400000000000002,5.803422314339902e-07,極高 (Very High),2026-07-14,1
17.400000000000002,5.942279916462941e-07,極高 (Very High),2026-07-14,1
17.6,1.0314845629750787e-07,極高 (Very High),2026-07-14,1
17.7,6.162242216561018e-07,極高 (Very High),2026-07-14,1
17.900000000000002,1.295243693678782e-07,極高 (Very High),2026-07-14,1
18.3,1.094314514570953e-07,極高 (Very High),2026-07-14,1
19.0,1.0481629113724198e-07,極高 (Very High),2026-07-14,1
19.1,1.2446689712039443e-07,極高 (Very High),2026-07-14,1
19.200000000000003,2.2305326698513938e-07,極高 (Very High),2026-07-14,1
19.3,2.1220171612040537e-07,極高 (Very High),2026-07-14,1
19.400000000000002,6.12813611738003e-07,極高 (Very High),2026-07-14,1
19.5,4.010595342570993e-07,極高 (Very High),2026-07-14,1
19.6,5.429364880824902e-07,極高 (Very High),2026-07-14,1
19.700000000000003,5.765695216217701e-07,極高 (Very High),2026-07-14,1
19.8,5.687735329218081e-07,極高 (Very High),2026-07-14,1
19.900000000000002,7.612113771507103e-07,極高 (Very High),2026-07-14,1
20.0,8.955511375241359e-07,極高 (Very High),2026-07-14,1
20.1,3.6050248654229045e-07,極高 (Very High),2026-07-14,1
20.200000000000003,5.277702999759752e-07,極高 (Very High),2026-07-14,1
20.3,1.0019871635934321e-06,極高 (Very High),2026-07-14,1
20.400000000000002,5.734624244092933e-07,極高 (Very High),2026-07-14,1
20.5,5.414146771292026e-07,極高 (Very High),2026-07-14,1
20.6,5.831474356396144e-07,極高 (Very High),2026-07-14,1
20.700000000000003,6.173419227684625e-07,極高 (Very High),2026-07-14,1
20.8,6.908487991528904e-07,極高 (Very High),2026-07-14,1
20.900000000000002,1.1647549108009444e-06,極高 (Very High),2026-07-14,1
21.0,5.436915038919866e-07,極高 (Very High),2026-07-14,1
21.1,7.694842807651609e-07,極高 (Very High),2026-07-14,1
21.200000000000003,1.036914739747382e-06,極高 (Very High),2026-07-14,1
21.3,5.016866933423058e-07,極高 (Very High),2026-07-14,1
21.400000000000002,1.4632534408364017e-06,極高 (Very High),2026-07-14,1
21.5,4.372788216786154e-07,極高 (Very High),2026-07-14,1
21.6,9.254344780762486e-07,極高 (Very High),2026-07-14,1
21.700000000000003,8.347210134291647e-07,極高 (Very High),2026-07-14,1
21.8,9.176437868252885e-07,極高 (Very High),2026-07-14,1
21.900000000000002,1.1248232698872611e-06,極高 (Very High),2026-07-14,1
22.0,4.134384487711671e-07,極高 (Very High),2026-07-14,1
22.1,9.100364994474527e-07,極高 (Very High),2026-07-14,1
22.200000000000003,1.8159231024582332e-06,極高 (Very High),2026-07-14,1
22.3,8.791645851683258e-07,極高 (Very High),2026-07-14,1
22.400000000000002,3.8680865802969984e-07,極高 (Very High),2026-07-14,1
22.5,2.36512323644691e-07,極高 (Very High),2026-07-14,1
22.6,4.2556487915350765e-07,極高 (Very High),2026-07-14,1
22.700000000000003,1.4816236094897777e-06,極高 (Very High),2026-07-14,1
22.8,7.122445803755215e-07,極高 (Very High),2026-07-14,1
22.900000000000002,2.9048673017286677e-07,極高 (Very High),2026-07-14,1
