price,weight,trust_level,data_as_of,staleness_days
145.0,2.5284247615800716e-06,極高 (Very High),2026-07-14,1
155.0,1.6882554314729796e-07,極高 (Very High),2026-07-14,1
160.0,1.234652465164599e-07,極高 (Very High),2026-07-14,1
170.0,1.0566506612604541e-07,極高 (Very High),2026-07-14,1
175.0,2.0338301099121757e-07,極高 (Very High),2026-07-14,1
180.0,1.6662521890112367e-07,極高 (Very High),2026-07-14,1
210.0,1.2568404100839557e-07,極高 (Very High),2026-07-14,1
215.0,1.0889717256715285e-07,極高 (Very High),2026-07-14,1
225.0,1.8376337280081658e-07,極高 (Very High),2026-07-14,1
230.0,1.5638734243473514e-07,極高 (Very High),2026-07-14,1
235.0,1.588961011478116e-07,極高 (Very High),2026-07-14,1
240.0,1.6640111965733673e-07,極高 (Very High),2026-07-14,1
275.0,1.1113011798074028e-07,極高 (Very High),2026-07-14,1
285.0,1.609607121921722e-07,極高 (Very High),2026-07-14,1
290.0,2.2268807848932575e-07,極高 (Very High),2026-07-14,1
295.0,1.7281211135353258e-07,極高 (Very High),2026-07-14,1
300.0,1.4724627733656906e-07,極高 (Very High),2026-07-14,1
310.0,1.4640590795088088e-07,極高 (Very High),2026-07-14,1
320.0,1.4985135998484575e-07,極高 (Very High),2026-07-14,1
325.0,1.5116456865324733e-07,極高 (Very High),2026-07-14,1
340.0,1.5618143211574908e-07,極高 (Very High),2026-07-14,1
345.0,1.8355978697220872e-07,極高 (Very High),2026-07-14,1
350.0,1.9544033239881082e-07,極高 (Very High),2026-07-14,1
355.0,1.4360798704881372e-07,極高 (Very High),2026-07-14,1
365.0,1.0823970960608733e-07,極高 (Very High),2026-07-14,1
435.0,1.497526375636154e-07,極高 (Very High),2026-07-14,1
440.0,1.5868121927722387e-07,極高 (Very High),2026-07-14,1
445.0,1.4850494943236997e-07,極高 (Very High),2026-07-14,1
450.0,1.479979245376142e-07,極高 (Very High),2026-07-14,1
455.0,1.512070233280671e-07,極高 (Very High),2026-07-14,1
460.0,1.5423326649066622e-07,極高 (Very High),2026-07-14,1
465.0,1.5088738547413274e-07,極高 (Very High),2026-07-14,1
475.0,1.9348667356090802e-07,極高 (Very High),2026-07-14,1
480.0,2.1462370044164338e-07,極高 (Very High),2026-07-14,1
485.0,2.3236847312093248e-07,極高 (Very High),2026-07-14,1
490.0,2.726917333493576e-07,極高 (Very High),2026-07-14,1
495.0,1.9583119156234476e-07,極高 (Very High),2026-07-14,1
500.0,1.823674347044411e-07,極高 (Very High),2026-07-14,1
505.0,1.8703159521326497e-07,極高 (Very High),2026-07-14,1
510.0,1.4655099654300777e-07,極高 (Very High),2026-07-14,1
515.0,1.6354014401902236e-07,極高 (Very High),2026-07-14,1
520.0,1.767013700338267e-07,極高 (Very High),2026-07-14,1
530.0,1.4989555258757463e-07,極高 (Very High),2026-07-14,1
535.0,1.564621225350265e-07,極高 (Very High),2026-07-14,1
540.0,1.7097641339505069e-07,極高 (Very High),2026-07-14,1
545.0,1.9118176915191235e-07,極高 (Very High),2026-07-14,1
550.0,1.4898127730317813e-07,極高 (Very High),2026-07-14,1
570.0,2.2097204076678596e-07,極高 (Very High),2026-07-14,1
575.0,6.302135315219187e-07,極高 (Very High),2026-07-14,1
585.0,8.522788616654144e-07,極高 (Very High),2026-07-14,1
590.0,6.318904726174001e-07,極高 (Very High),2026-07-14,1
595.0,4.365022182214055e-07,極高 (Very High),2026-07-14,1
600.0,5.362078936755561e-07,極高 (Very High),2026-07-14,1
605.0,1.248591425222663e-06,極高 (Very High),2026-07-14,1
610.0,2.3132226282297925e-06,極高 (Very High),2026-07-14,1
615.0,2.6974837560853995e-06,極高 (Very High),2026-07-14,1
620.0,2.3676741061705256e-06,極高 (Very High),2026-07-14,1
625.0,3.078770971477498e-06,極高 (Very High),2026-07-14,1
630.0,3.6643236941245668e-06,極高 (Very High),2026-07-14,1
640.0,3.0505515956454344e-06,極高 (Very High),2026-07-14,1
645.0,2.6838083026027816e-06,極高 (Very High),2026-07-14,1
