price,weight,trust_level,data_as_of,staleness_days
43.5,8.706678849562603e-06,高 (High),2026-07-14,1
44.0,4.114373205658839e-05,高 (High),2026-07-14,1
44.5,0.00014703981012369197,高 (High),2026-07-14,1
45.0,9.656748613332472e-05,高 (High),2026-07-14,1
45.5,6.995891720082069e-05,高 (High),2026-07-14,1
46.0,0.00027808711659936433,高 (High),2026-07-14,1
47.0,0.00020811384296220428,高 (High),2026-07-14,1
47.5,0.0003573509677260732,高 (High),2026-07-14,1
48.0,0.0002421054709104026,高 (High),2026-07-14,1
48.5,0.00033835270731386415,高 (High),2026-07-14,1
49.0,0.0009872557418761382,高 (High),2026-07-14,1
49.5,0.0006975134782547874,高 (High),2026-07-14,1
50.5,0.0014316028885047421,高 (High),2026-07-14,1
51.0,0.0010300642993446207,高 (High),2026-07-14,1
51.5,0.0011449898072756436,高 (High),2026-07-14,1
52.0,0.001482739401013237,高 (High),2026-07-14,1
52.5,0.0023480252797854974,高 (High),2026-07-14,1
53.0,0.0021180116997296353,高 (High),2026-07-14,1
54.0,0.002241153247858751,高 (High),2026-07-14,1
54.5,0.08621141183318026,高 (High),2026-07-14,1
55.0,0.0019874382726443513,高 (High),2026-07-14,1
55.5,0.0020613926352467424,高 (High),2026-07-14,1
56.0,0.0014560893778974896,高 (High),2026-07-14,1
56.5,0.002319950277944157,高 (High),2026-07-14,1
57.5,0.002196936612637648,高 (High),2026-07-14,1
58.0,0.00298776423536244,高 (High),2026-07-14,1
58.5,0.004388586764164907,高 (High),2026-07-14,1
59.0,0.005085540747408828,高 (High),2026-07-14,1
59.5,0.005171750748916255,高 (High),2026-07-14,1
60.0,0.006177953768682652,高 (High),2026-07-14,1
61.0,0.00445261237200948,高 (High),2026-07-14,1
61.5,0.004517672616912343,高 (High),2026-07-14,1
62.0,0.0037332942692062925,高 (High),2026-07-14,1
62.5,0.003645933089982596,高 (High),2026-07-14,1
63.0,0.003228513201560019,高 (High),2026-07-14,1
