price,weight,trust_level,data_as_of,staleness_days
31.5,1.4493009878730312e-07,極高 (Very High),2026-07-14,1
32.0,7.551289375162464e-06,極高 (Very High),2026-07-14,1
37.5,1.8625149109323254e-07,極高 (Very High),2026-07-14,1
38.0,2.2773477441662323e-07,極高 (Very High),2026-07-14,1
39.0,3.487301705159432e-07,極高 (Very High),2026-07-14,1
39.5,3.1782327091929706e-07,極高 (Very High),2026-07-14,1
40.0,3.109490522425907e-07,極高 (Very High),2026-07-14,1
40.5,5.12867201658364e-07,極高 (Very High),2026-07-14,1
41.5,3.7610820058684855e-07,極高 (Very High),2026-07-14,1
42.0,2.3794175231743942e-07,極高 (Very High),2026-07-14,1
42.5,2.5617896551265485e-07,極高 (Very High),2026-07-14,1
43.0,2.6834497984254446e-07,極高 (Very High),2026-07-14,1
44.0,1.4026532653086293e-07,極高 (Very High),2026-07-14,1
44.5,1.5847033161800122e-07,極高 (Very High),2026-07-14,1
45.0,1.3842329227422855e-07,極高 (Very High),2026-07-14,1
57.5,1.5584172186369932e-07,極高 (Very High),2026-07-14,1
58.0,2.021592089573248e-07,極高 (Very High),2026-07-14,1
59.0,1.6678876939782018e-07,極高 (Very High),2026-07-14,1
59.5,1.3879372005089848e-07,極高 (Very High),2026-07-14,1
60.0,1.4075148081839313e-07,極高 (Very High),2026-07-14,1
61.0,2.590496113709763e-07,極高 (Very High),2026-07-14,1
61.5,3.8589615060952707e-07,極高 (Very High),2026-07-14,1
62.0,4.1257603461141286e-07,極高 (Very High),2026-07-14,1
62.5,3.946500562991697e-07,極高 (Very High),2026-07-14,1
63.5,4.283688905644766e-07,極高 (Very High),2026-07-14,1
64.0,4.7441794636996064e-07,極高 (Very High),2026-07-14,1
64.5,4.754733861310291e-07,極高 (Very High),2026-07-14,1
65.0,5.12224252259974e-07,極高 (Very High),2026-07-14,1
66.0,4.516048637676086e-07,極高 (Very High),2026-07-14,1
66.5,3.6647582405413375e-07,極高 (Very High),2026-07-14,1
67.0,4.287792089030693e-07,極高 (Very High),2026-07-14,1
67.5,4.831813451910538e-07,極高 (Very High),2026-07-14,1
68.5,7.727674648670836e-07,極高 (Very High),2026-07-14,1
69.0,1.1602023326802474e-06,極高 (Very High),2026-07-14,1
69.5,1.4897961671280278e-06,極高 (Very High),2026-07-14,1
70.0,1.4195357787870976e-06,極高 (Very High),2026-07-14,1
71.0,1.3865278187662979e-06,極高 (Very High),2026-07-14,1
71.5,1.6704870658510823e-06,極高 (Very High),2026-07-14,1
72.0,1.0103407782829388e-05,極高 (Very High),2026-07-14,1
72.5,1.7452356998213565e-06,極高 (Very High),2026-07-14,1
73.0,7.193278688024793e-06,極高 (Very High),2026-07-14,1
73.5,1.8192809501941163e-06,極高 (Very High),2026-07-14,1
