price,weight,trust_level,data_as_of,staleness_days
279.5,1.0549959359781827e-07,極高 (Very High),2026-07-14,1
280.5,4.2275353624441095e-07,極高 (Very High),2026-07-14,1
283.5,4.2788953752190736e-07,極高 (Very High),2026-07-14,1
284.5,4.947004854405724e-07,極高 (Very High),2026-07-14,1
286.5,1.2400953070578303e-06,極高 (Very High),2026-07-14,1
288.0,3.004190859503419e-07,極高 (Very High),2026-07-14,1
290.0,2.85712007584925e-07,極高 (Very High),2026-07-14,1
294.0,1.2322590093863017e-07,極高 (Very High),2026-07-14,1
294.5,8.432493412599137e-07,極高 (Very High),2026-07-14,1
300.5,1.2210792088292112e-07,極高 (Very High),2026-07-14,1
305.5,1.8587259239033604e-07,極高 (Very High),2026-07-14,1
306.0,1.4332905914265692e-07,極高 (Very High),2026-07-14,1
307.0,1.5586723845875918e-07,極高 (Very High),2026-07-14,1
309.0,1.5649970313360824e-07,極高 (Very High),2026-07-14,1
309.5,7.0428553842041e-07,極高 (Very High),2026-07-14,1
310.0,1.1060841629346824e-07,極高 (Very High),2026-07-14,1
310.5,9.107124026754132e-07,極高 (Very High),2026-07-14,1
311.0,1.7228307853370583e-07,極高 (Very High),2026-07-14,1
312.5,2.1628564712042664e-07,極高 (Very High),2026-07-14,1
314.0,1.0235093268719997e-07,極高 (Very High),2026-07-14,1
316.5,2.785926836810039e-07,極高 (Very High),2026-07-14,1
317.0,1.235634511722304e-07,極高 (Very High),2026-07-14,1
317.5,1.4132894001964312e-07,極高 (Very High),2026-07-14,1
318.5,6.558602943809723e-07,極高 (Very High),2026-07-14,1
319.5,1.83908054573344e-07,極高 (Very High),2026-07-14,1
320.0,1.627805680023583e-07,極高 (Very High),2026-07-14,1
320.5,1.469083405119598e-07,極高 (Very High),2026-07-14,1
321.0,2.3532526502650335e-07,極高 (Very High),2026-07-14,1
321.5,1.186525833714061e-07,極高 (Very High),2026-07-14,1
322.0,2.0111661071446155e-07,極高 (Very High),2026-07-14,1
322.5,1.4054261310966225e-07,極高 (Very High),2026-07-14,1
324.0,2.1562905127339513e-07,極高 (Very High),2026-07-14,1
324.5,1.6184621721474628e-07,極高 (Very High),2026-07-14,1
325.5,4.986441116506748e-07,極高 (Very High),2026-07-14,1
326.5,5.277884212186589e-07,極高 (Very High),2026-07-14,1
327.5,1.8596268933403892e-07,極高 (Very High),2026-07-14,1
328.0,1.557005831378041e-07,極高 (Very High),2026-07-14,1
328.5,1.6880510022610372e-07,極高 (Very High),2026-07-14,1
331.0,1.357103574039681e-07,極高 (Very High),2026-07-14,1
332.0,2.665124675131271e-07,極高 (Very High),2026-07-14,1
332.5,2.315065961075655e-07,極高 (Very High),2026-07-14,1
333.0,1.0464828433270582e-07,極高 (Very High),2026-07-14,1
333.5,1.1132082143695303e-07,極高 (Very High),2026-07-14,1
334.0,1.3373730074833831e-07,極高 (Very High),2026-07-14,1
334.5,2.413569576357848e-07,極高 (Very High),2026-07-14,1
335.0,1.7381340463628928e-07,極高 (Very High),2026-07-14,1
335.5,1.5184739191942095e-07,極高 (Very High),2026-07-14,1
336.5,4.748243673102649e-07,極高 (Very High),2026-07-14,1
337.0,1.5932806617774072e-07,極高 (Very High),2026-07-14,1
337.5,1.8858523267289707e-07,極高 (Very High),2026-07-14,1
339.0,1.0554659902821935e-07,極高 (Very High),2026-07-14,1
340.5,2.7130389204940244e-07,極高 (Very High),2026-07-14,1
341.5,5.141966726632576e-07,極高 (Very High),2026-07-14,1
