price,weight,trust_level,data_as_of,staleness_days
391.0,1.9011236081790077e-07,極高 (Very High),2026-07-14,1
395.0,4.1522888628962987e-07,極高 (Very High),2026-07-14,1
398.0,2.397876788712536e-07,極高 (Very High),2026-07-14,1
402.0,1.400346289452056e-07,極高 (Very High),2026-07-14,1
403.0,1.2500337152334465e-07,極高 (Very High),2026-07-14,1
404.0,1.0661086904254129e-07,極高 (Very High),2026-07-14,1
406.0,1.3452331974419787e-07,極高 (Very High),2026-07-14,1
408.0,3.915089262713922e-07,極高 (Very High),2026-07-14,1
409.0,1.5490989314754142e-07,極高 (Very High),2026-07-14,1
410.0,1.0503901498861592e-07,極高 (Very High),2026-07-14,1
412.0,1.2005145244851503e-07,極高 (Very High),2026-07-14,1
417.0,2.1945959307624973e-07,極高 (Very High),2026-07-14,1
421.0,1.1459063549047255e-07,極高 (Very High),2026-07-14,1
422.0,1.9016096588419814e-07,極高 (Very High),2026-07-14,1
430.0,1.8225391085952952e-07,極高 (Very High),2026-07-14,1
431.0,1.1690357167211966e-07,極高 (Very High),2026-07-14,1
432.0,2.91776448136098e-07,極高 (Very High),2026-07-14,1
433.0,2.0851017429039553e-07,極高 (Very High),2026-07-14,1
434.0,4.2934329659276747e-07,極高 (Very High),2026-07-14,1
435.0,2.6632275253682825e-07,極高 (Very High),2026-07-14,1
436.0,7.120348909292704e-07,極高 (Very High),2026-07-14,1
437.0,2.1142035981627282e-07,極高 (Very High),2026-07-14,1
438.0,1.9590515021926218e-07,極高 (Very High),2026-07-14,1
439.0,4.234556574755723e-07,極高 (Very High),2026-07-14,1
440.0,8.238339760986186e-07,極高 (Very High),2026-07-14,1
441.0,1.5263356199599937e-07,極高 (Very High),2026-07-14,1
442.0,5.553838014752997e-07,極高 (Very High),2026-07-14,1
443.0,3.1744257577296705e-07,極高 (Very High),2026-07-14,1
446.0,2.742516690096095e-07,極高 (Very High),2026-07-14,1
447.0,4.32316161653687e-07,極高 (Very High),2026-07-14,1
448.0,4.1199776150572066e-07,極高 (Very High),2026-07-14,1
449.0,6.148516027885251e-07,極高 (Very High),2026-07-14,1
450.0,5.412086026247058e-07,極高 (Very High),2026-07-14,1
451.0,1.0002398579673872e-06,極高 (Very High),2026-07-14,1
452.0,4.5722873656402854e-07,極高 (Very High),2026-07-14,1
453.0,4.4188930985106136e-07,極高 (Very High),2026-07-14,1
454.0,4.388456680971819e-07,極高 (Very High),2026-07-14,1
455.0,5.246432770858564e-07,極高 (Very High),2026-07-14,1
456.0,5.828751883689764e-07,極高 (Very High),2026-07-14,1
457.0,3.3022076321436177e-07,極高 (Very High),2026-07-14,1
458.0,7.723758914744668e-07,極高 (Very High),2026-07-14,1
459.0,3.2057885837956914e-07,極高 (Very High),2026-07-14,1
460.0,2.319693839534754e-07,極高 (Very High),2026-07-14,1
461.0,8.09910635842512e-07,極高 (Very High),2026-07-14,1
462.0,5.348285710989125e-07,極高 (Very High),2026-07-14,1
463.0,6.079542326605161e-07,極高 (Very High),2026-07-14,1
464.0,4.866699775792764e-07,極高 (Very High),2026-07-14,1
465.0,1.8639905619157765e-06,極高 (Very High),2026-07-14,1
466.0,4.78420215849713e-07,極高 (Very High),2026-07-14,1
467.0,5.151113005452307e-07,極高 (Very High),2026-07-14,1
468.0,1.7379341509968709e-06,極高 (Very High),2026-07-14,1
469.0,3.4406979933064915e-07,極高 (Very High),2026-07-14,1
470.0,1.47336310961052e-06,極高 (Very High),2026-07-14,1
471.0,1.013363799290413e-06,極高 (Very High),2026-07-14,1
472.0,8.162063968150932e-07,極高 (Very High),2026-07-14,1
473.0,4.791627488965264e-07,極高 (Very High),2026-07-14,1
474.0,1.6830396722178676e-06,極高 (Very High),2026-07-14,1
475.0,2.9534291233974695e-07,極高 (Very High),2026-07-14,1
476.0,1.1698120821638033e-06,極高 (Very High),2026-07-14,1
477.0,5.341344129292247e-07,極高 (Very High),2026-07-14,1
478.0,1.864954782170549e-06,極高 (Very High),2026-07-14,1
479.0,8.346512081832446e-07,極高 (Very High),2026-07-14,1
480.0,1.4024764635399094e-06,極高 (Very High),2026-07-14,1
481.0,4.27195523745652e-07,極高 (Very High),2026-07-14,1
482.0,9.209754022715594e-07,極高 (Very High),2026-07-14,1
483.0,1.2573789544184683e-06,極高 (Very High),2026-07-14,1
484.0,2.861633699961007e-06,極高 (Very High),2026-07-14,1
485.0,1.185390482346307e-06,極高 (Very High),2026-07-14,1
486.0,8.271355033348411e-07,極高 (Very High),2026-07-14,1
487.0,3.399145995794663e-07,極高 (Very High),2026-07-14,1
488.0,1.25151514670307e-06,極高 (Very High),2026-07-14,1
489.0,4.882089419269981e-07,極高 (Very High),2026-07-14,1
490.0,4.121653372169644e-06,極高 (Very High),2026-07-14,1
491.0,4.038577991760125e-06,極高 (Very High),2026-07-14,1
492.0,5.70194025675277e-07,極高 (Very High),2026-07-14,1
493.0,6.880495263792231e-07,極高 (Very High),2026-07-14,1
