price,weight,trust_level,data_as_of,staleness_days
35.0,4.660368860343913e-07,極高 (Very High),2026-07-14,1
36.0,4.866364862123849e-06,極高 (Very High),2026-07-14,1
38.0,9.044805165540591e-06,極高 (Very High),2026-07-14,1
39.0,5.144420558743349e-06,極高 (Very High),2026-07-14,1
40.0,1.855381549852516e-05,極高 (Very High),2026-07-14,1
41.0,2.724261732826252e-05,極高 (Very High),2026-07-14,1
42.0,0.0002529662473940877,極高 (Very High),2026-07-14,1
43.0,2.2294347232221123e-05,極高 (Very High),2026-07-14,1
44.0,6.847633268395664e-06,極高 (Very High),2026-07-14,1
45.0,1.4732791021327012e-05,極高 (Very High),2026-07-14,1
46.0,1.3502693486536988e-05,極高 (Very High),2026-07-14,1
47.0,1.1265962250722467e-05,極高 (Very High),2026-07-14,1
48.0,1.324045536884978e-05,極高 (Very High),2026-07-14,1
49.0,4.386702083175952e-06,極高 (Very High),2026-07-14,1
50.0,6.018833112967029e-06,極高 (Very High),2026-07-14,1
51.0,5.224414141138055e-06,極高 (Very High),2026-07-14,1
53.0,4.288323875495568e-06,極高 (Very High),2026-07-14,1
54.0,4.545980753382289e-06,極高 (Very High),2026-07-14,1
55.0,8.217769521753608e-06,極高 (Very High),2026-07-14,1
56.0,7.850638487577927e-06,極高 (Very High),2026-07-14,1
57.0,7.307913824714521e-06,極高 (Very High),2026-07-14,1
58.0,7.5864296446260584e-06,極高 (Very High),2026-07-14,1
59.0,3.809142825153513e-06,極高 (Very High),2026-07-14,1
60.0,4.870202420221889e-06,極高 (Very High),2026-07-14,1
61.0,4.75606615739531e-06,極高 (Very High),2026-07-14,1
62.0,5.220284198042891e-06,極高 (Very High),2026-07-14,1
63.0,7.5865899276969505e-06,極高 (Very High),2026-07-14,1
64.0,1.1011476484474066e-05,極高 (Very High),2026-07-14,1
65.0,8.412670076688389e-06,極高 (Very High),2026-07-14,1
66.0,8.27895124463806e-06,極高 (Very High),2026-07-14,1
68.0,6.721993491360783e-06,極高 (Very High),2026-07-14,1
69.0,9.084254360580309e-06,極高 (Very High),2026-07-14,1
70.0,1.1795376414706279e-05,極高 (Very High),2026-07-14,1
71.0,5.681473264049931e-06,極高 (Very High),2026-07-14,1
72.0,7.853203932077641e-06,極高 (Very High),2026-07-14,1
73.0,7.792800982947603e-06,極高 (Very High),2026-07-14,1
74.0,8.331943521866392e-06,極高 (Very High),2026-07-14,1
75.0,1.0825937049157627e-05,極高 (Very High),2026-07-14,1
76.0,1.058673476799277e-05,極高 (Very High),2026-07-14,1
77.0,1.0976376966838685e-05,極高 (Very High),2026-07-14,1
78.0,1.1802299734965661e-05,極高 (Very High),2026-07-14,1
79.0,1.305236015412851e-05,極高 (Very High),2026-07-14,1
80.0,1.0744483099373931e-05,極高 (Very High),2026-07-14,1
81.0,1.5455933106878342e-05,極高 (Very High),2026-07-14,1
83.0,1.3333014994107699e-05,極高 (Very High),2026-07-14,1
84.0,1.328781217883869e-05,極高 (Very High),2026-07-14,1
85.0,1.4795043369177144e-05,極高 (Very High),2026-07-14,1
86.0,1.577351926311656e-05,極高 (Very High),2026-07-14,1
87.0,1.5979531431100566e-05,極高 (Very High),2026-07-14,1
88.0,1.60309540025652e-05,極高 (Very High),2026-07-14,1
89.0,1.6239460237235212e-05,極高 (Very High),2026-07-14,1
90.0,1.4669766720390046e-05,極高 (Very High),2026-07-14,1
91.0,1.5463094294345597e-05,極高 (Very High),2026-07-14,1
92.0,2.105869543278764e-05,極高 (Very High),2026-07-14,1
93.0,2.154327303219464e-05,極高 (Very High),2026-07-14,1
94.0,1.8798189043201834e-05,極高 (Very High),2026-07-14,1
95.0,1.554975604014621e-05,極高 (Very High),2026-07-14,1
96.0,1.6776179720944083e-05,極高 (Very High),2026-07-14,1
98.0,1.4411645313928619e-05,極高 (Very High),2026-07-14,1
99.0,1.6660306938687943e-05,極高 (Very High),2026-07-14,1
100.0,1.519489880866948e-05,極高 (Very High),2026-07-14,1
101.0,1.3069303257921622e-05,極高 (Very High),2026-07-14,1
102.0,7.995951346634329e-06,極高 (Very High),2026-07-14,1
103.0,4.456572703563053e-06,極高 (Very High),2026-07-14,1
104.0,2.34308247246038e-06,極高 (Very High),2026-07-14,1
105.0,2.452991552630273e-06,極高 (Very High),2026-07-14,1
106.0,2.8983780191675224e-06,極高 (Very High),2026-07-14,1
107.0,3.4762382250932265e-06,極高 (Very High),2026-07-14,1
108.0,3.933967780154989e-06,極高 (Very High),2026-07-14,1
109.0,6.005394476747967e-06,極高 (Very High),2026-07-14,1
110.0,7.60389195634798e-06,極高 (Very High),2026-07-14,1
111.0,5.824534279103949e-06,極高 (Very High),2026-07-14,1
113.0,4.502989617104633e-06,極高 (Very High),2026-07-14,1
114.0,4.556588199379209e-06,極高 (Very High),2026-07-14,1
115.0,4.445882162793098e-06,極高 (Very High),2026-07-14,1
116.0,2.8184084390493653e-06,極高 (Very High),2026-07-14,1
117.0,2.8650130876158152e-06,極高 (Very High),2026-07-14,1
118.0,5.756002593597553e-06,極高 (Very High),2026-07-14,1
119.0,9.127853199133427e-06,極高 (Very High),2026-07-14,1
120.0,9.234632815965299e-06,極高 (Very High),2026-07-14,1
121.0,6.511821712709634e-06,極高 (Very High),2026-07-14,1
122.0,6.626512302285449e-06,極高 (Very High),2026-07-14,1
123.0,5.52558743744508e-06,極高 (Very High),2026-07-14,1
124.0,4.657943511533339e-06,極高 (Very High),2026-07-14,1
125.0,4.7246545108205574e-06,極高 (Very High),2026-07-14,1
126.0,3.104884089305075e-06,極高 (Very High),2026-07-14,1
128.0,3.5296469325286617e-06,極高 (Very High),2026-07-14,1
129.0,4.080344588872701e-06,極高 (Very High),2026-07-14,1
130.0,3.089592544314267e-06,極高 (Very High),2026-07-14,1
131.0,2.6043256986611245e-06,極高 (Very High),2026-07-14,1
132.0,2.109181625299496e-06,極高 (Very High),2026-07-14,1
133.0,1.3390067713773904e-06,極高 (Very High),2026-07-14,1
134.0,1.069429799972329e-06,極高 (Very High),2026-07-14,1
135.0,1.6747962917493214e-06,極高 (Very High),2026-07-14,1
136.0,1.7563269315568877e-06,極高 (Very High),2026-07-14,1
137.0,1.5984266083815784e-06,極高 (Very High),2026-07-14,1
138.0,1.0846739493203424e-06,極高 (Very High),2026-07-14,1
139.0,1.4030938346491875e-06,極高 (Very High),2026-07-14,1
140.0,1.684952703308198e-06,極高 (Very High),2026-07-14,1
141.0,2.5317957025125006e-06,極高 (Very High),2026-07-14,1
143.0,3.916175267858811e-06,極高 (Very High),2026-07-14,1
144.0,4.6914842126696225e-06,極高 (Very High),2026-07-14,1
145.0,6.530641544874006e-06,極高 (Very High),2026-07-14,1
146.0,5.483807798845329e-06,極高 (Very High),2026-07-14,1
147.0,4.560571660346116e-06,極高 (Very High),2026-07-14,1
148.0,3.7488338766158117e-06,極高 (Very High),2026-07-14,1
149.0,4.490947619748407e-06,極高 (Very High),2026-07-14,1
150.0,5.351479797665277e-06,極高 (Very High),2026-07-14,1
151.0,5.868907963769668e-06,極高 (Very High),2026-07-14,1
152.0,7.04805873464197e-06,極高 (Very High),2026-07-14,1
153.0,9.487465785601347e-06,極高 (Very High),2026-07-14,1
154.0,1.246364736171322e-05,極高 (Very High),2026-07-14,1
155.0,1.2889600864971043e-05,極高 (Very High),2026-07-14,1
156.0,1.630872756665918e-05,極高 (Very High),2026-07-14,1
158.0,1.4017654077223869e-05,極高 (Very High),2026-07-14,1
159.0,1.3810340286474581e-05,極高 (Very High),2026-07-14,1
160.0,1.2765826666399516e-05,極高 (Very High),2026-07-14,1
161.0,1.2731960086118426e-05,極高 (Very High),2026-07-14,1
162.0,1.1729020455732183e-05,極高 (Very High),2026-07-14,1
163.0,1.0522468027417503e-05,極高 (Very High),2026-07-14,1
164.0,1.2440427993054322e-05,極高 (Very High),2026-07-14,1
165.0,1.276394817552455e-05,極高 (Very High),2026-07-14,1
166.0,1.2626926425618786e-05,極高 (Very High),2026-07-14,1
167.0,1.299074544239392e-05,極高 (Very High),2026-07-14,1
168.0,9.516046632635785e-06,極高 (Very High),2026-07-14,1
169.0,7.098998135427259e-06,極高 (Very High),2026-07-14,1
170.0,5.1579178402783915e-06,極高 (Very High),2026-07-14,1
172.0,4.7664446881577295e-06,極高 (Very High),2026-07-14,1
173.0,6.158144519579239e-06,極高 (Very High),2026-07-14,1
174.0,7.6570266633893e-06,極高 (Very High),2026-07-14,1
175.0,7.132613064012498e-06,極高 (Very High),2026-07-14,1
176.0,6.164002698932741e-06,極高 (Very High),2026-07-14,1
177.0,5.370390818460577e-06,極高 (Very High),2026-07-14,1
178.0,4.343330944922319e-06,極高 (Very High),2026-07-14,1
179.0,4.130513175384724e-06,極高 (Very High),2026-07-14,1
180.0,4.06354943271506e-06,極高 (Very High),2026-07-14,1
181.0,2.7080787768352232e-06,極高 (Very High),2026-07-14,1
182.0,3.1699457600682847e-06,極高 (Very High),2026-07-14,1
183.0,3.3727164382476543e-06,極高 (Very High),2026-07-14,1
184.0,3.1225693756500257e-06,極高 (Very High),2026-07-14,1
185.0,3.0448564179435892e-06,極高 (Very High),2026-07-14,1
187.0,2.3760584676891627e-06,極高 (Very High),2026-07-14,1
188.0,2.1929709214296544e-06,極高 (Very High),2026-07-14,1
189.0,1.7631987381354533e-06,極高 (Very High),2026-07-14,1
190.0,1.3334265548412433e-06,極高 (Very High),2026-07-14,1
191.0,1.2022344234213868e-06,極高 (Very High),2026-07-14,1
192.0,1.8077582368090194e-06,極高 (Very High),2026-07-14,1
193.0,2.093133335667638e-06,極高 (Very High),2026-07-14,1
194.0,2.326400486298763e-06,極高 (Very High),2026-07-14,1
195.0,2.1220873144558413e-06,極高 (Very High),2026-07-14,1
196.0,2.6669820282869333e-06,極高 (Very High),2026-07-14,1
197.0,4.9064644953395814e-06,極高 (Very High),2026-07-14,1
198.0,9.028087407990948e-06,極高 (Very High),2026-07-14,1
199.0,1.2683154340932965e-05,極高 (Very High),2026-07-14,1
200.0,1.5721233168234365e-05,極高 (Very High),2026-07-14,1
202.0,1.8158473136373147e-05,極高 (Very High),2026-07-14,1
203.0,2.1591689033155216e-05,極高 (Very High),2026-07-14,1
204.0,2.5328008612777028e-05,極高 (Very High),2026-07-14,1
205.0,2.6526725344111617e-05,極高 (Very High),2026-07-14,1
206.0,2.9898502988456262e-05,極高 (Very High),2026-07-14,1
207.0,3.40952663056103e-05,極高 (Very High),2026-07-14,1
208.0,3.6560808974980946e-05,極高 (Very High),2026-07-14,1
209.0,3.8783866832451065e-05,極高 (Very High),2026-07-14,1
210.0,4.215331316625985e-05,極高 (Very High),2026-07-14,1
211.0,4.8144480122180354e-05,極高 (Very High),2026-07-14,1
212.0,5.534781275403338e-05,極高 (Very High),2026-07-14,1
213.0,5.962730279687797e-05,極高 (Very High),2026-07-14,1
214.0,6.104560123359128e-05,極高 (Very High),2026-07-14,1
215.0,5.6547129746021265e-05,極高 (Very High),2026-07-14,1
217.0,5.782065478928273e-05,極高 (Very High),2026-07-14,1
218.0,6.701105069324481e-05,極高 (Very High),2026-07-14,1
219.0,6.921031156061815e-05,極高 (Very High),2026-07-14,1
220.0,6.436281048258623e-05,極高 (Very High),2026-07-14,1
221.0,5.86771537971259e-05,極高 (Very High),2026-07-14,1
222.0,5.7328463129545053e-05,極高 (Very High),2026-07-14,1
223.0,5.6893141724094116e-05,極高 (Very High),2026-07-14,1
224.0,5.974512115812882e-05,極高 (Very High),2026-07-14,1
225.0,6.274971360210372e-05,極高 (Very High),2026-07-14,1
226.0,6.39698894730196e-05,極高 (Very High),2026-07-14,1
227.0,6.465453563808192e-05,極高 (Very High),2026-07-14,1
228.0,6.79205690360237e-05,極高 (Very High),2026-07-14,1
229.0,7.776113184551402e-05,極高 (Very High),2026-07-14,1
230.0,8.402459836782238e-05,極高 (Very High),2026-07-14,1
232.0,8.283608578198787e-05,極高 (Very High),2026-07-14,1
233.0,7.554002243347532e-05,極高 (Very High),2026-07-14,1
234.0,7.081396965000432e-05,極高 (Very High),2026-07-14,1
235.0,7.43259542432438e-05,極高 (Very High),2026-07-14,1
236.0,7.257436473900483e-05,極高 (Very High),2026-07-14,1
