price,weight,trust_level,data_as_of,staleness_days
63.5,0.0007920648780245094,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
64.0,0.0014961046456850886,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
65.0,0.00039527061855332534,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
66.0,0.000966157277078887,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
67.0,0.0013758967731781035,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
67.5,0.000812943558056782,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
68.0,0.0014372068401631015,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
68.5,0.0020172676771818784,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
69.0,0.0014433231163223084,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
69.5,0.01226851298834745,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
70.0,0.011395796927907579,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
70.5,0.014315137960409697,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
71.0,0.017797591915526517,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
71.5,0.007534124634441534,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
72.0,0.004774663214238044,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
72.5,0.003060804152926487,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
73.0,0.005731521494891411,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
73.5,0.0035008871252729273,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
74.0,0.006032925075853819,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
74.5,0.009290856826508808,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
75.0,0.003565906156689408,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
75.5,0.008088063886015805,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
76.0,0.009630379784765488,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
76.5,0.005222866875520891,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
77.0,0.005473390312007045,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
77.5,0.007398630568474492,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
78.0,0.004478601680673834,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
78.5,0.010139167400174101,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
79.0,0.009188203725442004,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
79.5,0.006602434886805239,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
80.0,0.009346726092223668,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
80.5,0.005188635425075534,極低 (Very Low) - 新上市歷史過短,2026-07-13,2
