price,weight,trust_level,data_as_of,staleness_days
349.0,0.0002689409942524288,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
350.0,0.0005677285999636745,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
352.0,0.0005674909859840013,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
355.0,0.0002685309581842483,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
356.0,0.0011774508831013386,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
357.0,0.0005298121238261284,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
358.0,0.001313775257881191,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
359.0,0.001024697452485082,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
361.0,0.0006527438124510892,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
362.0,0.0008113658211101433,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
364.0,0.0015852535764227724,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
365.0,0.0012623691056588796,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
366.0,0.0012646724349868635,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
367.0,0.000911358479686287,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
368.0,0.0009584727706586204,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
370.0,0.0006212534372250358,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
372.0,0.0006673893708623727,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
373.0,0.0010753208247166926,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
374.0,0.0003872539379297781,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
375.0,0.0002854307304914276,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
378.0,0.0005866400934041987,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
379.0,0.0002480019741096909,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
381.0,0.0005648083704799069,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
382.0,0.0007906924779481198,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
383.0,0.0006299671698554755,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
384.0,0.003103230415379594,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
385.0,0.004033259915793487,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
386.0,0.00019692324380846576,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
388.0,0.0005632519692534246,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
390.0,0.0020871649540869265,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
391.0,0.00035829384546539185,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
392.0,0.0021963630013131746,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
393.0,0.0017044026958565302,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
394.0,0.002968296872993554,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
395.0,0.0011867338284971937,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
396.0,0.002546579585190383,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
397.0,0.005521565964852263,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
398.0,0.0011489475279490584,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
399.0,0.0015375206614867696,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
400.0,0.000659493753520803,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
401.0,0.0017529024229462136,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
402.0,0.0034292285617669354,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
403.0,0.002826475059017515,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
404.0,0.0031622386723814257,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
405.0,0.0023737787707201205,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
406.0,0.0019141588842466312,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
407.0,0.0015679421170768653,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
408.0,0.0042676916688741484,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
409.0,0.0026952563729012004,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
410.0,0.0035092816319419544,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
411.0,0.001611615870602614,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
412.0,0.0036340010610997607,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
413.0,0.005818423559178209,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
414.0,0.0038083580139372988,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
415.0,0.0023254413152315207,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
416.0,0.0012832757657138495,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
417.0,0.00492186628449953,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
418.0,0.003560214554330217,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
419.0,0.0036496636297339846,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
420.0,0.0028112113634511816,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
421.0,0.006407780836047089,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
422.0,0.003665038484688739,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
423.0,0.004797703197264707,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
424.0,0.008444674202025517,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
425.0,0.0054497101550512305,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
426.0,0.002369018590556339,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
427.0,0.013695276486030862,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
428.0,0.007585263273169783,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
429.0,0.0046273747008813634,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
430.0,0.00807725955839954,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
431.0,0.005108268547514093,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
432.0,0.003915207129754936,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
433.0,0.0024066078592954072,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
434.0,0.003007680391373087,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
435.0,0.00865450170358163,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
436.0,0.0028279350054064606,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
437.0,0.003920568525113407,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
438.0,0.00638072086948782,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
439.0,0.0028326145285875563,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
440.0,0.0058745980313410825,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
441.0,0.006704046939275941,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
442.0,0.0013122973987901548,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
443.0,0.003457716388293591,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
444.0,0.009269094082187347,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
445.0,0.0033855593587234557,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
446.0,0.003519134736268547,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
447.0,0.00037578727073605124,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
448.0,0.00883132079505333,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
449.0,0.000759710131251122,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
450.0,0.002718010595903408,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
451.0,0.0018965273053741045,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
452.0,0.0019894237800911173,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
453.0,0.000569047616842255,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
454.0,0.0013348988818729039,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
455.0,0.0013204886210627298,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
456.0,0.006137896884949049,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
457.0,0.0006536768503154906,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
458.0,0.0016141669893337453,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
459.0,0.0024894711846053887,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
460.0,0.0006639996276766637,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
461.0,0.0005131215581657517,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
462.0,0.0008716457495139444,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
463.0,0.000591367521980103,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
464.0,0.0021542314856793365,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
465.0,0.0033494004985477974,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
466.0,0.0005736871574437718,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
467.0,0.0013621751559161328,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
468.0,0.0065355660186075,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
469.0,0.0001870342631588861,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
470.0,0.007087764802106665,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
471.0,0.00407907506558517,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
472.0,0.0004134363136899678,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
473.0,0.0012391245706540285,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
474.0,0.01089869230848369,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
475.0,0.004690800202979591,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
476.0,0.004622394316346414,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
477.0,0.00027452258017832,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
478.0,0.004852647185030896,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
479.0,0.0007836686758472751,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
480.0,0.0028432901787684584,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
481.0,0.011388089903192521,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
482.0,0.005478721478099392,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
483.0,0.0010651095675527236,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
484.0,0.004227224890694166,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
485.0,0.005640165810480495,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
486.0,0.004392900445032849,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
487.0,0.0015214982919047235,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
488.0,0.0076181502785343325,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
489.0,0.011792136001817949,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
490.0,0.013480950247641439,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
491.0,0.006454404879776409,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
492.0,0.0043881894889350815,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
493.0,0.0008519405010054186,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
494.0,0.005078397180656695,極低 (Very Low) - 新上市歷史過短,2026-07-14,1
