price,weight,trust_level
65.5,7.598994015963483e-05,中低 (Medium-Low) - 股權鎖定重
66.0,0.0025206382501228833,中低 (Medium-Low) - 股權鎖定重
66.5,0.0013218007479355311,中低 (Medium-Low) - 股權鎖定重
67.0,0.0012308542115020533,中低 (Medium-Low) - 股權鎖定重
67.5,0.0030009132331730824,中低 (Medium-Low) - 股權鎖定重
68.0,0.0031432408435804493,中低 (Medium-Low) - 股權鎖定重
68.5,0.0054051919652035735,中低 (Medium-Low) - 股權鎖定重
69.0,0.003605536833679337,中低 (Medium-Low) - 股權鎖定重
69.5,0.0033185674831882413,中低 (Medium-Low) - 股權鎖定重
70.0,0.0022453162958723646,中低 (Medium-Low) - 股權鎖定重
70.5,0.002416997570181086,中低 (Medium-Low) - 股權鎖定重
71.0,0.002735955186363345,中低 (Medium-Low) - 股權鎖定重
71.5,0.0038395045369251234,中低 (Medium-Low) - 股權鎖定重
72.0,0.016282480512510335,中低 (Medium-Low) - 股權鎖定重
72.5,0.013554077750376948,中低 (Medium-Low) - 股權鎖定重
73.0,0.017755700457667913,中低 (Medium-Low) - 股權鎖定重
73.5,0.22669496928748556,中低 (Medium-Low) - 股權鎖定重
74.0,0.007573562758447541,中低 (Medium-Low) - 股權鎖定重
74.5,0.0070622064050591795,中低 (Medium-Low) - 股權鎖定重
75.0,0.00937415420222274,中低 (Medium-Low) - 股權鎖定重
75.5,0.006325094158957431,中低 (Medium-Low) - 股權鎖定重
76.0,0.005484047112229761,中低 (Medium-Low) - 股權鎖定重
76.5,0.00837191325480295,中低 (Medium-Low) - 股權鎖定重
77.0,0.009583784187149202,中低 (Medium-Low) - 股權鎖定重
77.5,0.00978596686790408,中低 (Medium-Low) - 股權鎖定重
78.0,0.009811965536268159,中低 (Medium-Low) - 股權鎖定重
78.5,0.008555476230030229,中低 (Medium-Low) - 股權鎖定重
79.0,0.0052507714464368905,中低 (Medium-Low) - 股權鎖定重
79.5,0.007347958584505962,中低 (Medium-Low) - 股權鎖定重
80.0,0.014246180736151862,中低 (Medium-Low) - 股權鎖定重
80.5,0.015565099969661616,中低 (Medium-Low) - 股權鎖定重
81.0,0.009064825746631694,中低 (Medium-Low) - 股權鎖定重
81.5,0.008398722492038248,中低 (Medium-Low) - 股權鎖定重
82.0,0.00671381837575588,中低 (Medium-Low) - 股權鎖定重
82.5,0.005223108339986162,中低 (Medium-Low) - 股權鎖定重
83.0,0.0037371428218026443,中低 (Medium-Low) - 股權鎖定重
83.5,0.005330562599161342,中低 (Medium-Low) - 股權鎖定重
84.0,0.004378427408802919,中低 (Medium-Low) - 股權鎖定重
84.5,0.005845579954677409,中低 (Medium-Low) - 股權鎖定重
85.0,0.005431587072900188,中低 (Medium-Low) - 股權鎖定重
85.5,0.005364116853580046,中低 (Medium-Low) - 股權鎖定重
86.0,0.008317768119205945,中低 (Medium-Low) - 股權鎖定重
86.5,0.006641414341075139,中低 (Medium-Low) - 股權鎖定重
87.0,0.0052742888300764176,中低 (Medium-Low) - 股權鎖定重
87.5,0.005772672848068724,中低 (Medium-Low) - 股權鎖定重
88.0,0.005610542566584393,中低 (Medium-Low) - 股權鎖定重
88.5,0.003958380366875854,中低 (Medium-Low) - 股權鎖定重
89.0,0.0023339594811302455,中低 (Medium-Low) - 股權鎖定重
89.5,0.001433053388495812,中低 (Medium-Low) - 股權鎖定重
90.0,9.775902907819113e-05,中低 (Medium-Low) - 股權鎖定重
93.0,4.75531700087247e-05,中低 (Medium-Low) - 股權鎖定重
93.5,0.00324937332843087,中低 (Medium-Low) - 股權鎖定重
94.0,0.00548476739633098,中低 (Medium-Low) - 股權鎖定重
94.5,0.0035057422093114077,中低 (Medium-Low) - 股權鎖定重
95.0,0.0032330457986048436,中低 (Medium-Low) - 股權鎖定重
95.5,0.0020446056028514017,中低 (Medium-Low) - 股權鎖定重
96.0,0.002039300769047454,中低 (Medium-Low) - 股權鎖定重
96.5,0.0008087199060657303,中低 (Medium-Low) - 股權鎖定重
97.0,0.0006168820894547704,中低 (Medium-Low) - 股權鎖定重
97.5,0.003542784472268514,中低 (Medium-Low) - 股權鎖定重
98.0,0.004222238328550808,中低 (Medium-Low) - 股權鎖定重
98.5,0.005215422405520321,中低 (Medium-Low) - 股權鎖定重
99.0,0.004464691515701285,中低 (Medium-Low) - 股權鎖定重
99.5,0.00316943689563341,中低 (Medium-Low) - 股權鎖定重
100.0,0.001527790478629392,中低 (Medium-Low) - 股權鎖定重
100.5,0.002516557048914854,中低 (Medium-Low) - 股權鎖定重
101.0,0.0027881056410606927,中低 (Medium-Low) - 股權鎖定重
101.5,0.0017155910966455907,中低 (Medium-Low) - 股權鎖定重
102.0,0.0030069223520387883,中低 (Medium-Low) - 股權鎖定重
102.5,0.00437137918268837,中低 (Medium-Low) - 股權鎖定重
103.0,0.006624078995610386,中低 (Medium-Low) - 股權鎖定重
103.5,0.005342427552492845,中低 (Medium-Low) - 股權鎖定重
104.0,0.006459027897433729,中低 (Medium-Low) - 股權鎖定重
104.5,0.005889418542803529,中低 (Medium-Low) - 股權鎖定重
105.0,0.009059784218372304,中低 (Medium-Low) - 股權鎖定重
105.5,0.0109458438947014,中低 (Medium-Low) - 股權鎖定重
106.0,0.019841654963478537,中低 (Medium-Low) - 股權鎖定重
106.5,0.021487980070374193,中低 (Medium-Low) - 股權鎖定重
107.0,0.027558271105548208,中低 (Medium-Low) - 股權鎖定重
107.5,0.02338690905924521,中低 (Medium-Low) - 股權鎖定重
108.0,0.017205809667316347,中低 (Medium-Low) - 股權鎖定重
108.5,0.011039943858553137,中低 (Medium-Low) - 股權鎖定重
109.0,0.010439198422680622,中低 (Medium-Low) - 股權鎖定重
109.5,0.013940071817456406,中低 (Medium-Low) - 股權鎖定重
110.0,0.013220177329964538,中低 (Medium-Low) - 股權鎖定重
110.5,0.013108030223617555,中低 (Medium-Low) - 股權鎖定重
111.0,0.012473116758147197,中低 (Medium-Low) - 股權鎖定重
111.5,0.014547359766081567,中低 (Medium-Low) - 股權鎖定重
112.0,0.016781245290423758,中低 (Medium-Low) - 股權鎖定重
112.5,0.009820367293344626,中低 (Medium-Low) - 股權鎖定重
113.0,0.012028982190191082,中低 (Medium-Low) - 股權鎖定重
113.5,0.01016244851290987,中低 (Medium-Low) - 股權鎖定重
114.0,0.014996608075314733,中低 (Medium-Low) - 股權鎖定重
114.5,0.016132902946591948,中低 (Medium-Low) - 股權鎖定重
115.0,0.01440129032544494,中低 (Medium-Low) - 股權鎖定重
115.5,0.011954264966014283,中低 (Medium-Low) - 股權鎖定重
116.0,0.012711546168162374,中低 (Medium-Low) - 股權鎖定重
116.5,0.008204564220502098,中低 (Medium-Low) - 股權鎖定重
117.0,0.00887281320964578,中低 (Medium-Low) - 股權鎖定重
117.5,0.005760679565294315,中低 (Medium-Low) - 股權鎖定重
118.0,0.004516136499432393,中低 (Medium-Low) - 股權鎖定重
118.5,0.006396040895077592,中低 (Medium-Low) - 股權鎖定重
119.0,0.005651468605247742,中低 (Medium-Low) - 股權鎖定重
119.5,0.006715360040680943,中低 (Medium-Low) - 股權鎖定重
120.0,0.001693633868473404,中低 (Medium-Low) - 股權鎖定重
120.5,0.0004007840638266848,中低 (Medium-Low) - 股權鎖定重
121.0,0.00024520224010309515,中低 (Medium-Low) - 股權鎖定重
