price,weight,trust_level,data_as_of,staleness_days
82.30000000000001,0.0001651503245951522,極高 (Very High),2026-07-14,1
82.60000000000001,0.00012412671176247273,極高 (Very High),2026-07-14,1
82.7,0.0009831307070219503,極高 (Very High),2026-07-14,1
82.80000000000001,0.0005378887920456379,極高 (Very High),2026-07-14,1
82.9,8.258392338188059e-05,極高 (Very High),2026-07-14,1
83.0,0.0006194723144536584,極高 (Very High),2026-07-14,1
83.10000000000001,0.0004111150645860546,極高 (Very High),2026-07-14,1
83.2,0.0007018004993314221,極高 (Very High),2026-07-14,1
83.30000000000001,0.0032484013319568996,極高 (Very High),2026-07-14,1
83.4,0.0011114052099743662,極高 (Very High),2026-07-14,1
83.5,0.0013164165803110012,極高 (Very High),2026-07-14,1
83.60000000000001,0.0008226787294111429,極高 (Very High),2026-07-14,1
83.7,0.0015663150897546384,極高 (Very High),2026-07-14,1
83.80000000000001,0.0003704910072995588,極高 (Very High),2026-07-14,1
83.9,0.0005337504631516636,極高 (Very High),2026-07-14,1
84.0,0.00028708463713673487,極高 (Very High),2026-07-14,1
84.10000000000001,0.0007390824457094705,極高 (Very High),2026-07-14,1
84.2,0.0004920658724597576,極高 (Very High),2026-07-14,1
84.30000000000001,8.195238987354009e-05,極高 (Very High),2026-07-14,1
84.4,0.0006175161968494967,極高 (Very High),2026-07-14,1
84.5,0.00016430502565307798,極高 (Very High),2026-07-14,1
84.7,0.0013508049942441475,極高 (Very High),2026-07-14,1
85.10000000000001,4.0987478018272716e-05,極高 (Very High),2026-07-14,1
85.2,0.00012288302967296155,極高 (Very High),2026-07-14,1
85.30000000000001,0.00130516976516069,極高 (Very High),2026-07-14,1
85.4,0.0010189663194217732,極高 (Very High),2026-07-14,1
85.5,0.0005302351455505615,極高 (Very High),2026-07-14,1
85.60000000000001,0.0002446042082885415,極高 (Very High),2026-07-14,1
85.7,0.0005310632890109723,極高 (Very High),2026-07-14,1
85.80000000000001,0.000570496851970728,極高 (Very High),2026-07-14,1
85.9,0.0003255907589385625,極高 (Very High),2026-07-14,1
86.0,0.00016293546873211813,極高 (Very High),2026-07-14,1
86.10000000000001,0.000447697749261396,極高 (Very High),2026-07-14,1
86.2,0.0003658472811909247,極高 (Very High),2026-07-14,1
86.5,4.078616082301851e-05,極高 (Very High),2026-07-14,1
86.60000000000001,8.139757416683762e-05,極高 (Very High),2026-07-14,1
86.7,0.00032550825897906623,極高 (Very High),2026-07-14,1
86.80000000000001,0.00024382153247671617,極高 (Very High),2026-07-14,1
87.0,0.0006110796929440015,極高 (Very High),2026-07-14,1
87.2,0.0001625205247101735,極高 (Very High),2026-07-14,1
87.30000000000001,0.000634202425845822,極高 (Very High),2026-07-14,1
87.4,0.0005009231575521979,極高 (Very High),2026-07-14,1
87.5,7.673132393995733e-05,極高 (Very High),2026-07-14,1
87.60000000000001,0.00024367806276880518,極高 (Very High),2026-07-14,1
87.7,7.660443502889797e-05,極高 (Very High),2026-07-14,1
87.80000000000001,7.659270434893672e-05,極高 (Very High),2026-07-14,1
87.9,0.0006099682447472684,極高 (Very High),2026-07-14,1
88.0,0.0003653435854199993,極高 (Very High),2026-07-14,1
88.2,0.0002840467950943757,極高 (Very High),2026-07-14,1
88.30000000000001,0.0002320172558264745,極高 (Very High),2026-07-14,1
88.4,0.00036033014247689586,極高 (Very High),2026-07-14,1
88.5,0.00030465304916386157,極高 (Very High),2026-07-14,1
88.60000000000001,0.00042148468053500776,極高 (Very High),2026-07-14,1
88.7,0.0008333357760322391,極高 (Very High),2026-07-14,1
88.80000000000001,0.0010894441793548467,極高 (Very High),2026-07-14,1
88.9,0.0009549906101760411,極高 (Very High),2026-07-14,1
89.0,0.0012299425459785817,極高 (Very High),2026-07-14,1
89.10000000000001,0.00023566414669748105,極高 (Very High),2026-07-14,1
89.2,0.0003441640314627581,極高 (Very High),2026-07-14,1
89.30000000000001,0.0027077727863628496,極高 (Very High),2026-07-14,1
89.4,0.001914874726415731,極高 (Very High),2026-07-14,1
89.5,0.0017199103177550057,極高 (Very High),2026-07-14,1
89.60000000000001,0.0016928601317380825,極高 (Very High),2026-07-14,1
89.7,0.0010600288968622138,極高 (Very High),2026-07-14,1
89.80000000000001,0.0003481588823210029,極高 (Very High),2026-07-14,1
89.9,0.0008324532789574233,極高 (Very High),2026-07-14,1
90.0,0.00434783835582734,極高 (Very High),2026-07-14,1
90.10000000000001,0.0025104895940558864,極高 (Very High),2026-07-14,1
90.2,0.003700513315038735,極高 (Very High),2026-07-14,1
90.30000000000001,0.0060986374793248945,極高 (Very High),2026-07-14,1
90.4,0.0023219393600174736,極高 (Very High),2026-07-14,1
90.5,0.0017019771830710912,極高 (Very High),2026-07-14,1
90.60000000000001,0.0005256923362425266,極高 (Very High),2026-07-14,1
90.7,0.004481917340692549,極高 (Very High),2026-07-14,1
90.80000000000001,0.0022982400321354033,極高 (Very High),2026-07-14,1
90.9,0.0012579981407875092,極高 (Very High),2026-07-14,1
91.0,0.0026693911392170395,極高 (Very High),2026-07-14,1
91.10000000000001,0.006303774763185644,極高 (Very High),2026-07-14,1
91.2,0.006962694735771375,極高 (Very High),2026-07-14,1
91.30000000000001,0.0016497213187772932,極高 (Very High),2026-07-14,1
91.4,0.00019348799035056975,極高 (Very High),2026-07-14,1
91.5,0.0049363616667574195,極高 (Very High),2026-07-14,1
91.60000000000001,0.0005144968472595397,極高 (Very High),2026-07-14,1
91.7,0.0018483230720096897,極高 (Very High),2026-07-14,1
91.80000000000001,0.0007648347275403869,極高 (Very High),2026-07-14,1
91.9,0.0015411547402154671,極高 (Very High),2026-07-14,1
92.0,0.0014286166594908146,極高 (Very High),2026-07-14,1
92.10000000000001,0.00014706669060901643,極高 (Very High),2026-07-14,1
92.2,0.0021597961208320057,極高 (Very High),2026-07-14,1
92.30000000000001,0.0018599648542657488,極高 (Very High),2026-07-14,1
92.4,0.00195736648195214,極高 (Very High),2026-07-14,1
92.5,0.0003316670497165857,極高 (Very High),2026-07-14,1
92.60000000000001,0.0047030876031618945,極高 (Very High),2026-07-14,1
92.7,0.0013997423408190766,極高 (Very High),2026-07-14,1
92.80000000000001,7.317562425064563e-05,極高 (Very High),2026-07-14,1
92.9,0.0007433037904345772,極高 (Very High),2026-07-14,1
93.0,0.005200230395073855,極高 (Very High),2026-07-14,1
93.10000000000001,0.0009158418132183264,極高 (Very High),2026-07-14,1
93.2,0.0011175387291634782,極高 (Very High),2026-07-14,1
93.30000000000001,0.001352021373468126,極高 (Very High),2026-07-14,1
93.4,0.00010891436215560811,極高 (Very High),2026-07-14,1
93.5,0.000687016617821103,極高 (Very High),2026-07-14,1
93.60000000000001,3.949574813357285e-05,極高 (Very High),2026-07-14,1
93.7,0.0003937414302401069,極高 (Very High),2026-07-14,1
93.80000000000001,0.0004685301254272138,極高 (Very High),2026-07-14,1
93.9,0.005242722795655266,極高 (Very High),2026-07-14,1
94.0,0.0001575781630434327,極高 (Very High),2026-07-14,1
94.10000000000001,0.001723459487828546,極高 (Very High),2026-07-14,1
94.2,0.00018004123111252526,極高 (Very High),2026-07-14,1
