price,weight,trust_level,data_as_of,staleness_days
366.0,2.8979166502055474e-07,極高 (Very High),2026-07-14,1
367.0,1.6261995366019025e-06,極高 (Very High),2026-07-14,1
373.0,5.421513644837054e-06,極高 (Very High),2026-07-14,1
388.0,7.1921468084358456e-06,極高 (Very High),2026-07-14,1
390.0,5.89210494449123e-07,極高 (Very High),2026-07-14,1
391.0,7.397624523187494e-07,極高 (Very High),2026-07-14,1
392.0,4.6152240392199256e-07,極高 (Very High),2026-07-14,1
393.0,4.804416971106616e-06,極高 (Very High),2026-07-14,1
395.0,3.1963509641682894e-06,極高 (Very High),2026-07-14,1
396.0,5.722644542339838e-07,極高 (Very High),2026-07-14,1
397.0,9.344963458278227e-07,極高 (Very High),2026-07-14,1
398.0,1.5669596307230958e-06,極高 (Very High),2026-07-14,1
402.0,1.1692757083097715e-06,極高 (Very High),2026-07-14,1
403.0,1.4503975138828896e-06,極高 (Very High),2026-07-14,1
404.0,2.0870000383768848e-06,極高 (Very High),2026-07-14,1
406.0,1.5410515772343081e-06,極高 (Very High),2026-07-14,1
407.0,1.5034118390848955e-06,極高 (Very High),2026-07-14,1
408.0,4.491277871511423e-07,極高 (Very High),2026-07-14,1
409.0,1.6980767800453012e-06,極高 (Very High),2026-07-14,1
410.0,2.0355536806002873e-06,極高 (Very High),2026-07-14,1
411.0,1.132634863381867e-05,極高 (Very High),2026-07-14,1
412.0,4.067736798263385e-06,極高 (Very High),2026-07-14,1
413.0,2.9541175669449797e-07,極高 (Very High),2026-07-14,1
416.0,9.814071686995128e-07,極高 (Very High),2026-07-14,1
417.0,1.0101029938822592e-06,極高 (Very High),2026-07-14,1
423.0,8.902687892950447e-07,極高 (Very High),2026-07-14,1
424.0,1.0525545266122425e-06,極高 (Very High),2026-07-14,1
426.0,8.395057448221822e-06,極高 (Very High),2026-07-14,1
427.0,2.1100481794408477e-06,極高 (Very High),2026-07-14,1
428.0,1.6089520268707702e-06,極高 (Very High),2026-07-14,1
429.0,1.7245451070031571e-06,極高 (Very High),2026-07-14,1
431.0,1.4387176232536116e-06,極高 (Very High),2026-07-14,1
432.0,2.306114240839227e-06,極高 (Very High),2026-07-14,1
433.0,2.232727985859291e-06,極高 (Very High),2026-07-14,1
434.0,9.022895854411661e-07,極高 (Very High),2026-07-14,1
435.0,9.355210139437732e-07,極高 (Very High),2026-07-14,1
436.0,3.6826195638057757e-06,極高 (Very High),2026-07-14,1
437.0,1.0162479167029502e-07,極高 (Very High),2026-07-14,1
438.0,5.343728588404988e-06,極高 (Very High),2026-07-14,1
439.0,1.8687566094158725e-06,極高 (Very High),2026-07-14,1
440.0,2.8163615837460996e-06,極高 (Very High),2026-07-14,1
442.0,2.484102672023758e-06,極高 (Very High),2026-07-14,1
444.0,3.777933055085754e-06,極高 (Very High),2026-07-14,1
445.0,2.808280468709752e-06,極高 (Very High),2026-07-14,1
446.0,7.996038770080163e-07,極高 (Very High),2026-07-14,1
448.0,1.057058786393201e-06,極高 (Very High),2026-07-14,1
449.0,1.667987372320128e-06,極高 (Very High),2026-07-14,1
451.0,4.921971431214186e-06,極高 (Very High),2026-07-14,1
452.0,2.8849695489584273e-07,極高 (Very High),2026-07-14,1
453.0,2.652226496289012e-06,極高 (Very High),2026-07-14,1
456.0,2.0407418393642077e-06,極高 (Very High),2026-07-14,1
457.0,8.990348802079733e-07,極高 (Very High),2026-07-14,1
458.0,7.767160517613521e-06,極高 (Very High),2026-07-14,1
459.0,6.591964265012253e-07,極高 (Very High),2026-07-14,1
461.0,5.681655749961571e-07,極高 (Very High),2026-07-14,1
462.0,1.1048745491933826e-06,極高 (Very High),2026-07-14,1
464.0,2.257559796370846e-06,極高 (Very High),2026-07-14,1
465.0,8.227330313441222e-07,極高 (Very High),2026-07-14,1
473.0,1.8607525625630517e-06,極高 (Very High),2026-07-14,1
475.0,1.4907691741157792e-06,極高 (Very High),2026-07-14,1
478.0,1.6928112574537867e-06,極高 (Very High),2026-07-14,1
481.0,1.2991409100194277e-06,極高 (Very High),2026-07-14,1
482.0,9.882167488097652e-06,極高 (Very High),2026-07-14,1
484.0,1.832438110421863e-06,極高 (Very High),2026-07-14,1
485.0,1.940270464709445e-06,極高 (Very High),2026-07-14,1
486.0,7.159905026431171e-06,極高 (Very High),2026-07-14,1
487.0,9.713360705290029e-07,極高 (Very High),2026-07-14,1
488.0,3.22729550135272e-06,極高 (Very High),2026-07-14,1
489.0,4.468481125777033e-06,極高 (Very High),2026-07-14,1
490.0,1.6946243242609854e-06,極高 (Very High),2026-07-14,1
491.0,1.076532096174115e-06,極高 (Very High),2026-07-14,1
492.0,5.364506275930278e-06,極高 (Very High),2026-07-14,1
495.0,4.881861506627968e-06,極高 (Very High),2026-07-14,1
496.0,4.427218178281857e-06,極高 (Very High),2026-07-14,1
499.0,1.0636254396284327e-06,極高 (Very High),2026-07-14,1
501.0,4.326672770412241e-07,極高 (Very High),2026-07-14,1
503.0,4.3128872272287625e-07,極高 (Very High),2026-07-14,1
504.0,4.135726521528145e-06,極高 (Very High),2026-07-14,1
506.0,3.407319898409943e-07,極高 (Very High),2026-07-14,1
507.0,1.4615002797538005e-07,極高 (Very High),2026-07-14,1
510.0,7.938598404110027e-06,極高 (Very High),2026-07-14,1
515.0,1.0399524784532287e-06,極高 (Very High),2026-07-14,1
516.0,4.234149755355668e-06,極高 (Very High),2026-07-14,1
517.0,9.956452599759955e-06,極高 (Very High),2026-07-14,1
519.0,8.771550179921795e-07,極高 (Very High),2026-07-14,1
520.0,1.0032209479430052e-06,極高 (Very High),2026-07-14,1
521.0,6.552417960109939e-07,極高 (Very High),2026-07-14,1
522.0,3.92670246007505e-07,極高 (Very High),2026-07-14,1
523.0,5.916082476354669e-07,極高 (Very High),2026-07-14,1
524.0,1.2359379224071768e-06,極高 (Very High),2026-07-14,1
525.0,5.224111919791446e-06,極高 (Very High),2026-07-14,1
526.0,4.3534155102381724e-07,極高 (Very High),2026-07-14,1
527.0,1.5307822820564572e-06,極高 (Very High),2026-07-14,1
528.0,1.0360362586190643e-06,極高 (Very High),2026-07-14,1
529.0,1.0226680658041287e-06,極高 (Very High),2026-07-14,1
530.0,7.175856451388569e-06,極高 (Very High),2026-07-14,1
531.0,3.2359524852958774e-06,極高 (Very High),2026-07-14,1
533.0,7.699049238608633e-06,極高 (Very High),2026-07-14,1
535.0,2.060086197936788e-06,極高 (Very High),2026-07-14,1
536.0,4.6444067124268663e-07,極高 (Very High),2026-07-14,1
537.0,1.3767800195558863e-05,極高 (Very High),2026-07-14,1
538.0,8.423616547860599e-07,極高 (Very High),2026-07-14,1
539.0,3.594507313920652e-06,極高 (Very High),2026-07-14,1
540.0,7.692579980531426e-07,極高 (Very High),2026-07-14,1
542.0,3.606858244845646e-06,極高 (Very High),2026-07-14,1
543.0,7.232664730662892e-07,極高 (Very High),2026-07-14,1
544.0,4.996361070636637e-07,極高 (Very High),2026-07-14,1
545.0,2.433856779376613e-07,極高 (Very High),2026-07-14,1
547.0,3.0969316308097467e-06,極高 (Very High),2026-07-14,1
548.0,7.838468527209728e-07,極高 (Very High),2026-07-14,1
549.0,3.4504881332151204e-06,極高 (Very High),2026-07-14,1
550.0,4.055890937783416e-06,極高 (Very High),2026-07-14,1
552.0,4.176192997522488e-06,極高 (Very High),2026-07-14,1
553.0,1.8140879026244157e-05,極高 (Very High),2026-07-14,1
555.0,3.1898758246199274e-06,極高 (Very High),2026-07-14,1
556.0,4.846872013754532e-06,極高 (Very High),2026-07-14,1
557.0,4.817970108866242e-06,極高 (Very High),2026-07-14,1
558.0,7.62291927357968e-06,極高 (Very High),2026-07-14,1
559.0,9.932708070822145e-06,極高 (Very High),2026-07-14,1
560.0,6.754617869071334e-06,極高 (Very High),2026-07-14,1
561.0,7.845524339205854e-06,極高 (Very High),2026-07-14,1
562.0,9.56217325220212e-07,極高 (Very High),2026-07-14,1
563.0,4.6874945273683125e-06,極高 (Very High),2026-07-14,1
564.0,3.035693981531793e-06,極高 (Very High),2026-07-14,1
565.0,9.694864047059203e-06,極高 (Very High),2026-07-14,1
566.0,3.371996242180693e-06,極高 (Very High),2026-07-14,1
567.0,1.0301030032768556e-05,極高 (Very High),2026-07-14,1
