price,weight,trust_level,data_as_of,staleness_days
132.0,9.388728969110678e-06,極高 (Very High),2026-07-14,1
132.5,2.181010423804538e-05,極高 (Very High),2026-07-14,1
133.0,0.00010376608046827481,極高 (Very High),2026-07-14,1
134.0,0.00017024543922403742,極高 (Very High),2026-07-14,1
134.5,0.0002458486423367122,極高 (Very High),2026-07-14,1
135.0,0.0003605919353749769,極高 (Very High),2026-07-14,1
135.5,0.0004569710080345797,極高 (Very High),2026-07-14,1
136.5,0.0005342122179476216,極高 (Very High),2026-07-14,1
137.0,0.0004893582981557103,極高 (Very High),2026-07-14,1
137.5,0.0004417209150636674,極高 (Very High),2026-07-14,1
138.0,0.0004702955482574436,極高 (Very High),2026-07-14,1
139.0,0.00028918498860332675,極高 (Very High),2026-07-14,1
139.5,0.000296053495486549,極高 (Very High),2026-07-14,1
140.0,0.0003651281487645442,極高 (Very High),2026-07-14,1
140.5,0.000345707112568788,極高 (Very High),2026-07-14,1
141.5,0.00023006657015323763,極高 (Very High),2026-07-14,1
142.0,0.00020321278372697503,極高 (Very High),2026-07-14,1
142.5,0.0002165190753912714,極高 (Very High),2026-07-14,1
143.0,0.0002569456982218494,極高 (Very High),2026-07-14,1
144.0,0.0003676297691916936,極高 (Very High),2026-07-14,1
144.5,0.00036688978020438316,極高 (Very High),2026-07-14,1
145.0,0.0003526786885965984,極高 (Very High),2026-07-14,1
145.5,0.000524419260511428,極高 (Very High),2026-07-14,1
146.5,0.0005357641108728719,極高 (Very High),2026-07-14,1
147.0,0.00039952968266048915,極高 (Very High),2026-07-14,1
147.5,0.0003425898951702556,極高 (Very High),2026-07-14,1
148.0,0.0003253014541703007,極高 (Very High),2026-07-14,1
149.0,0.0003207584353510312,極高 (Very High),2026-07-14,1
149.5,0.00028859841183451017,極高 (Very High),2026-07-14,1
150.0,0.0004502308288067841,極高 (Very High),2026-07-14,1
150.5,0.0005247356059130635,極高 (Very High),2026-07-14,1
151.5,0.0005474538781717801,極高 (Very High),2026-07-14,1
152.0,0.0006968359033215255,極高 (Very High),2026-07-14,1
152.5,0.0008905309606139647,極高 (Very High),2026-07-14,1
153.0,0.0009153542396849179,極高 (Very High),2026-07-14,1
154.0,0.00097271216187931,極高 (Very High),2026-07-14,1
154.5,0.0009503312112346405,極高 (Very High),2026-07-14,1
155.0,0.0008958015106557921,極高 (Very High),2026-07-14,1
155.5,0.0008765335847989932,極高 (Very High),2026-07-14,1
156.5,0.0009642856061391266,極高 (Very High),2026-07-14,1
157.0,0.0008983505545560151,極高 (Very High),2026-07-14,1
157.5,0.0008438724138829358,極高 (Very High),2026-07-14,1
158.0,0.0007598813577783885,極高 (Very High),2026-07-14,1
159.0,0.0006965413307165097,極高 (Very High),2026-07-14,1
159.5,0.0006135248818145992,極高 (Very High),2026-07-14,1
160.0,0.0005023246405610315,極高 (Very High),2026-07-14,1
160.5,0.00037394326742556147,極高 (Very High),2026-07-14,1
161.5,0.0003999999795631104,極高 (Very High),2026-07-14,1
162.0,0.00046172349695705665,極高 (Very High),2026-07-14,1
162.5,0.0004110742231756333,極高 (Very High),2026-07-14,1
163.0,0.0004414227369492155,極高 (Very High),2026-07-14,1
164.0,0.000555026431782787,極高 (Very High),2026-07-14,1
164.5,0.0006434824435683877,極高 (Very High),2026-07-14,1
165.0,0.00080104325493914,極高 (Very High),2026-07-14,1
165.5,0.0008435518466508359,極高 (Very High),2026-07-14,1
166.5,0.0010020119472446264,極高 (Very High),2026-07-14,1
167.0,0.0012568631788134775,極高 (Very High),2026-07-14,1
167.5,0.0015978643394573234,極高 (Very High),2026-07-14,1
168.0,0.0013335215196476383,極高 (Very High),2026-07-14,1
168.5,9.282322227636492e-05,極高 (Very High),2026-07-14,1
169.0,0.0013561979065219343,極高 (Very High),2026-07-14,1
169.5,0.0013874973089530904,極高 (Very High),2026-07-14,1
170.0,0.0017221006401990874,極高 (Very High),2026-07-14,1
170.5,0.0013727147954682056,極高 (Very High),2026-07-14,1
171.0,0.00019450125590983266,極高 (Very High),2026-07-14,1
171.5,0.0012692010386406636,極高 (Very High),2026-07-14,1
172.0,0.001297699193878913,極高 (Very High),2026-07-14,1
172.5,0.0029985516013737662,極高 (Very High),2026-07-14,1
173.0,0.0009950063348774286,極高 (Very High),2026-07-14,1
173.5,0.00045018085236489113,極高 (Very High),2026-07-14,1
174.0,0.0011030359215138204,極高 (Very High),2026-07-14,1
174.5,0.0014577172376411768,極高 (Very High),2026-07-14,1
175.0,0.001481753674840667,極高 (Very High),2026-07-14,1
175.5,0.0010881843444809994,極高 (Very High),2026-07-14,1
176.0,0.0008613260905765438,極高 (Very High),2026-07-14,1
176.5,0.0014388763297629903,極高 (Very High),2026-07-14,1
177.0,0.0010265592254905763,極高 (Very High),2026-07-14,1
177.5,0.002531525850352647,極高 (Very High),2026-07-14,1
178.0,0.0021584347570801497,極高 (Very High),2026-07-14,1
178.5,0.0015854715802617637,極高 (Very High),2026-07-14,1
179.0,0.0026728693151189835,極高 (Very High),2026-07-14,1
179.5,0.0024863025367857874,極高 (Very High),2026-07-14,1
180.0,0.0036338325603726836,極高 (Very High),2026-07-14,1
180.5,0.004032569975971954,極高 (Very High),2026-07-14,1
181.0,0.0010976849862842412,極高 (Very High),2026-07-14,1
181.5,0.0022369433843709894,極高 (Very High),2026-07-14,1
182.0,0.0036336088101663723,極高 (Very High),2026-07-14,1
182.5,0.004918038806050436,極高 (Very High),2026-07-14,1
183.0,0.0059340612170567285,極高 (Very High),2026-07-14,1
183.5,0.004590525180183264,極高 (Very High),2026-07-14,1
184.0,0.006198089586580375,極高 (Very High),2026-07-14,1
184.5,0.004854837345642634,極高 (Very High),2026-07-14,1
185.0,0.006373377798643116,極高 (Very High),2026-07-14,1
185.5,0.010082467339129134,極高 (Very High),2026-07-14,1
186.0,0.004096342491998702,極高 (Very High),2026-07-14,1
186.5,0.009192562691584848,極高 (Very High),2026-07-14,1
187.0,0.010312965000615348,極高 (Very High),2026-07-14,1
187.5,0.009977646632697791,極高 (Very High),2026-07-14,1
188.0,0.010241120198827077,極高 (Very High),2026-07-14,1
