price,weight
1790.0,0.0008977089842833048
1800.0,0.0021993580498530065
1805.0,0.001077655998893395
1810.0,0.0022499364772947147
1815.0,0.0009452963921706691
1820.0,0.0008880878114528035
1840.0,0.00125454402551105
1845.0,0.005504892218128368
1850.0,0.0025200786204689703
1855.0,0.002496227758924113
1865.0,0.0008284511933937749
1870.0,0.0023393403463210167
1880.0,0.0010355851762460975
1885.0,0.001180370783944218
1895.0,0.0021731471139992617
1900.0,0.0023685151071042693
1905.0,0.0016546049660731586
1910.0,0.0012524693853961392
1935.0,0.001647797586673991
1940.0,0.003995961033609948
1960.0,0.0016705788812069805
1980.0,0.0010297480857828765
1985.0,0.0010168401109985194
1990.0,0.00199748822232899
2000.0,0.0013896263369412034
2030.0,0.0009093220169039091
2035.0,0.0027961802687007024
2050.0,0.0018116694148348654
2070.0,0.0011437797223515643
2075.0,0.0014384913714206415
2085.0,0.0017489885609386234
2155.0,0.003399456171162352
2180.0,0.0015532837201850604
2185.0,0.0010812088534758958
2205.0,0.0012827286021765778
2215.0,0.0012959635467447205
2230.0,0.0035048273542605084
2240.0,0.0052021723443062325
2245.0,0.0021811826645268644
2250.0,0.002327388695557393
2265.0,0.0016028170710021396
2275.0,0.002776968737837304
2280.0,0.004303960749791276
2290.0,0.0009324652554105235
2300.0,0.0038031039854679476
2310.0,0.0008128181633878647
2315.0,0.0012772612846605202
2345.0,0.0047170749525732355
2365.0,0.004770712975340551
2375.0,0.0020699769514632383
2385.0,0.001118061533536978
2390.0,0.0009369207616760979
2400.0,0.0013124198357891879
2405.0,0.0017589749222379296
2410.0,0.0021195021377610557
2420.0,0.0008419472891389226
2430.0,0.002690600746649263
2440.0,0.0010177331911481401
2450.0,0.0009004721281376846
2460.0,0.0010726153652235479
2465.0,0.0010549085802194237
2470.0,0.0007413567768458489
2490.0,0.0014900794984594725
2495.0,0.001168960389803116
2505.0,0.001301799620634988
