price,weight
85.0,9.654260367703705e-05
90.0,0.000240232328168711
95.0,0.00010929224683438557
100.0,0.0005674376291664804
105.0,0.0003555099466284235
110.0,0.0006864978732840128
115.0,0.0006877722819164465
120.0,0.0012103713640953123
125.0,0.0020317653577583876
130.0,0.001323617016670302
135.0,0.0006450374452601122
140.0,0.00022415330170964356
145.0,0.00028547932433737423
150.0,7.909748525233498e-05
155.0,8.979821822247278e-05
160.0,0.00012585553529821623
165.0,0.0005327867042052246
170.0,0.0007058476306477105
175.0,0.0004915555971160237
180.0,0.0005970102201876232
185.0,0.00020269014087780345
190.0,8.972137145560936e-05
195.0,3.7789032210907776e-05
200.0,0.00049424107078016
205.0,0.0010639394333115553
210.0,0.0008113286027423484
215.0,0.0009584398727176459
220.0,0.0009814925499042465
225.0,0.002202968138490245
230.0,0.0019365395164005043
235.0,0.0026352951650997895
240.0,0.0027753162289187064
245.0,0.0038006647225032886
250.0,0.0035896855542806552
255.0,0.002325774042615653
260.0,0.002274572249989097
265.0,0.004072231075113251
270.0,0.005113677290524396
275.0,0.006330271492349264
280.0,0.01052623991409477
285.0,0.005955487221483523
290.0,0.003732813579227619
295.0,0.009128561707815466
300.0,0.007681126892685418
305.0,0.007132444934235743
310.0,0.0037397597652008598
315.0,0.007707932327444898
320.0,0.007085633955877295
325.0,0.005577102337069112
330.0,0.00998431582869292
335.0,0.003790506304732038
340.0,0.008457595891415658
345.0,0.003525733137669792
350.0,0.004780868974309158
355.0,0.007846262133896595
360.0,0.007048351193811738
365.0,0.009163790293550751
370.0,0.01749941439555204
375.0,0.0106405088656856
380.0,0.013151949188481206
385.0,0.020030684056409776
390.0,0.02412167688441915
395.0,0.011828557798495539
400.0,0.008412326951253732
405.0,0.005700191656901002
410.0,0.008300438436488299
415.0,0.0044372412606690234
420.0,0.0054006463615637506
425.0,0.004129708423905318
445.0,0.001444348895081514
450.0,0.005069282955941538
455.0,0.0017590698270725212
475.0,0.00364560970721681
480.0,0.0016830152421602276
485.0,0.0019546374836039706
495.0,0.0011597722520264337
500.0,0.0029305981931913136
505.0,0.0009184002210370391
510.0,0.0034565862892996227
515.0,0.0017057986050022416
520.0,0.003220956468326653
525.0,0.0009708384920039967
565.0,0.0018747693585633891
585.0,0.0014811820577045253
615.0,0.002689150074587475
620.0,0.004667077817838373
630.0,0.0049164275354698925
635.0,0.00369342336901541
640.0,0.0011802402228771518
660.0,0.0014086590294155967
665.0,0.0033883918552024056
670.0,0.004576050071625949
