stock_code,company_name,股利_發放_期間,股利_所屬_期間,股東會_日期,除息_交易日,除息_參考_價,填息_完成日,填息_花費_日數,現金_股利_發放日,除權_交易日,除權_參考_價,填權_完成日,填權_花費_日數,現金股利_盈餘,現金股利_公積,現金股利_合計,股票股利_盈餘,股票股利_公積,股票股利_合計,股利_合計,file_type,source_file,download_success,download_timestamp,process_timestamp,stage1_process_timestamp,data_quality_score,cleaned_date,comprehensive_validation_score
2382,廣達,2004,2003,2004-06-15,2004-07-30,52.5,2004-08-11,9.0,,2004-07-30,52.5,2004-08-11,9.0,2.008,0,2.008,1.004,0.0,1.004,3.012,Dividenschedule,Dividenschedule_2382_廣達.xls,True,,,2026-06-17 21:52:55 CST,9.5,2026-06-17 22:08:10.378230,4.4
2382,廣達,2003,2002,2003-06-09,2003-07-11,77.5,2003-07-25,11.0,,2003-07-11,77.5,2003-07-25,11.0,2.0,0,2.0,1.0,0.0,1.0,3.0,Dividenschedule,Dividenschedule_2382_廣達.xls,True,,,2026-06-17 21:52:55 CST,9.5,2026-06-17 22:08:10.378230,4.4
2382,廣達,2002,2001,2002-06-03,2002-07-09,102.5,2023-05-18,5149.0,,2002-07-09,102.5,2023-05-18,5149.0,2.5,0,2.5,1.5,0.0,1.5,4.0,Dividenschedule,Dividenschedule_2382_廣達.xls,True,,,2026-06-17 21:52:55 CST,9.5,2026-06-17 22:08:10.378230,4.4
2382,廣達,2001,2000,2001-06-20,2001-07-24,84.5,2001-12-12,96.0,,2001-07-24,84.5,2001-12-12,96.0,2.0,0,2.0,2.5,0.0,2.5,4.5,Dividenschedule,Dividenschedule_2382_廣達.xls,True,,,2026-06-17 21:52:55 CST,9.5,2026-06-17 22:08:10.378230,4.4
2382,廣達,2000,1999,2000-05-03,2000-06-13,147.0,2023-07-18,5713.0,,2000-06-13,147.0,2023-07-18,5713.0,2.0,0,2.0,4.0,0.0,4.0,6.0,Dividenschedule,Dividenschedule_2382_廣達.xls,True,,,2026-06-17 21:52:55 CST,9.5,2026-06-17 22:08:10.378230,4.4
2382,廣達,1999,1998,2099-04-28,2099-06-14,,,,,2099-06-14,,,,1.2,0,1.2,16.8,0.0,16.8,18.0,Dividenschedule,Dividenschedule_2382_廣達.xls,True,,,2026-06-17 21:52:55 CST,6.3,2026-06-17 22:08:10.378230,3.1
2382,廣達,1998,1997,,,,,,,,,,,1.0,0,1.0,10.0,0.0,10.0,11.0,Dividenschedule,Dividenschedule_2382_廣達.xls,True,,,2026-06-17 21:52:55 CST,4.7,2026-06-17 22:08:10.378230,2.5
2382,廣達,1997,1996,,,,,,,,,,,0.5,0,0.5,9.0,0.0,9.0,9.5,Dividenschedule,Dividenschedule_2382_廣達.xls,True,,,2026-06-17 21:52:55 CST,4.7,2026-06-17 22:08:10.378230,2.5
2382,廣達,1996,1995,,,,,,,,,,,0.5,0,0.5,0.0,0.0,0.0,0.5,Dividenschedule,Dividenschedule_2382_廣達.xls,True,,,2026-06-17 21:52:55 CST,4.7,2026-06-17 22:08:10.378230,2.5
2382,廣達,1995,1994,,,,,,,,,,,0.5,0,0.5,10.0,0.0,10.0,10.5,Dividenschedule,Dividenschedule_2382_廣達.xls,True,,,2026-06-17 21:52:55 CST,4.7,2026-06-17 22:08:10.378230,2.5
2382,廣達,1994,1993,,,,,,,,,,,0.5,0,0.5,0.0,0.0,0.0,0.5,Dividenschedule,Dividenschedule_2382_廣達.xls,True,,,2026-06-17 21:52:55 CST,4.7,2026-06-17 22:08:10.378230,2.5
2382,廣達,1993,1992,,,,,,,,,,,0.5,0,0.5,2.2,0.0,2.2,2.7,Dividenschedule,Dividenschedule_2382_廣達.xls,True,,,2026-06-17 21:52:55 CST,4.7,2026-06-17 22:08:10.378230,2.5
