stock_code,company_name,股利_發放_期間,股利_所屬_期間,現金股利_盈餘,現金股利_公積,現金股利_合計,股票股利_盈餘,股票股利_公積,股票股利_合計,股利_合計,填息_花費_日數,填權_花費_日數,股價_年度,現金殖利率_除息前_價格,現金殖利率_除息前_利率,現金殖利率_年均價_價格,現金殖利率_年均價_利率,現金殖利率_成交價_價格,現金殖利率_成交價_利率,現金殖利率_最高價_價格,現金殖利率_最高價_利率,現金殖利率_最低價_價格,現金殖利率_最低價_利率,file_type,source_file,download_success,download_timestamp,process_timestamp,stage1_process_timestamp,data_quality_score,cleaned_date,comprehensive_validation_score
3045,台灣大,2026,2025,3.983,0.817,4.8,0.0,0.0,0.0,4.8,-,-,2026,119.5,4.02,110.0,4.37,119.5,4.02,120.5,3.98,104.5,4.59,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2025,2024,4.111,0.389,4.5,0.0,0.0,0.0,4.5,188,-,2025,113.0,3.98,111.0,4.05,108.5,4.15,120.5,3.73,104.0,4.33,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2024,2023,3.625,0.675,4.3,0.0,0.0,0.0,4.3,46,-,2024,116.0,3.71,107.0,4.02,113.5,3.79,119.0,3.61,96.9,4.44,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2023,2022,3.504,0.796,4.3,0.0,0.0,0.0,4.3,108,-,2023,100.5,4.28,97.8,4.39,98.6,4.36,105.5,4.08,93.1,4.62,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2022,2021,3.741,0.559,4.3,0.0,0.0,0.0,4.3,480,-,2022,108.0,3.98,101.0,4.25,94.7,4.54,110.5,3.89,90.4,4.76,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2021,2020,3.384,0.916,4.3,0.0,0.0,0.0,4.3,92,-,2021,101.5,4.24,99.8,4.31,100.0,4.3,109.5,3.93,95.5,4.5,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2020,2019,4.183,0.567,4.75,0.0,0.0,0.0,4.75,966,-,2020,114.0,4.17,104.0,4.58,98.9,4.8,116.5,4.08,95.0,5.0,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2019,2018,5.549,0.0,5.549,0.0,0.0,0.0,5.549,-,-,2019,122.0,4.55,113.0,4.91,112.0,4.95,123.0,4.51,106.0,5.23,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2018,2017,5.0,0.6,5.6,0.0,0.0,0.0,5.6,174,-,2018,111.5,5.02,108.0,5.17,106.5,5.26,112.0,5.0,104.5,5.36,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2017,2016,5.208,0.392,5.6,0.0,0.0,0.0,5.6,440,-,2017,113.0,4.96,109.0,5.13,107.5,5.21,116.5,4.81,102.0,5.49,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2016,2015,5.6,0.0,5.6,0.0,0.0,0.0,5.6,28,-,2016,115.0,4.87,108.0,5.19,104.0,5.38,116.5,4.81,96.4,5.81,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2015,2014,5.6,0.0,5.6,0.0,0.0,0.0,5.6,199,-,2015,107.5,5.21,104.0,5.39,100.0,5.6,113.0,4.96,95.0,5.89,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2014,2013,5.6,0.0,5.6,0.0,0.0,0.0,5.6,111,-,2014,99.1,5.65,94.8,5.91,104.5,5.36,104.5,5.36,85.0,6.59,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2013,2012,5.4,0.1,5.5,0.0,0.0,0.0,5.5,1441,-,2013,117.0,4.7,104.0,5.26,96.3,5.71,121.5,4.53,87.2,6.31,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2012,2011,5.16,0.0,5.16,0.0,0.0,0.0,5.16,17,-,2012,100.0,5.16,98.3,5.25,107.0,4.82,115.5,4.47,86.3,5.98,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2011,2010,4.162,0.0,4.162,0.0,0.0,0.0,4.162,23,-,2011,81.9,5.08,78.2,5.32,94.4,4.41,98.3,4.23,65.2,6.38,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2010,2009,5.028,0.0,5.028,0.0,0.0,0.0,5.028,82,-,2010,67.4,7.46,63.2,7.95,69.7,7.21,70.0,7.18,58.5,8.59,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2009,2008,4.687,0.0,4.687,0.0,0.0,0.0,4.687,59,-,2009,57.4,8.17,53.4,8.77,62.4,7.51,62.5,7.5,44.25,10.6,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2008,2007,2.543,0.0,2.543,0.0,0.0,0.0,2.543,15,-,2008,56.5,4.5,52.5,4.84,48.7,5.22,60.5,4.2,40.05,6.35,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2007,2006,2.588,0.0,2.588,0.0,0.0,0.0,2.588,48,-,2007,42.55,6.08,38.2,6.77,43.5,5.95,45.8,5.65,31.65,8.18,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2006,2005,2.617,0.0,2.617,0.0,0.0,0.0,2.617,51,-,2006,32.15,8.14,31.1,8.41,33.8,7.74,33.85,7.73,28.0,9.35,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2005,2004,2.473,0.0,2.473,0.0,0.0,0.0,2.473,197,-,2005,32.95,7.51,31.1,7.95,28.7,8.62,36.0,6.87,26.2,9.44,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2004,2003,2.376,0.0,2.376,0.0,0.0,0.0,2.376,29,-,2004,33.3,7.13,32.5,7.3,35.5,6.69,35.6,6.67,28.0,8.48,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2003,2002,2.0,0.0,2.0,0.4,0.0,0.4,2.4,28,28,2003,27.5,7.27,26.5,7.54,29.5,6.78,32.2,6.21,22.4,8.93,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2002,2001,1.9,0.0,1.9,1.9,0.0,1.9,3.8,12,1175,2002,41.9,4.53,38.3,4.96,29.0,6.55,47.3,4.02,26.2,7.25,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
3045,台灣大,2001,2000,0.0,0.0,0.0,3.202,0.0,3.202,3.202,-,151,2001,,0.0,43.9,0.0,46.8,0.0,60.0,0.0,32.5,0.0,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,9.5,2026-06-17 22:07:57.981681,4.8
3045,台灣大,2000,1999,0.0,0.0,0.0,3.8,0.0,3.8,3.8,-,-,2000,,0.0,64.2,0.0,50.5,0.0,90.0,0.0,47.1,0.0,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,9.5,2026-06-17 22:07:57.981681,4.8
3045,台灣大,1999,1998,1.8,0.0,1.8,0.0,0.0,0.0,1.8,-,-,1999,,,,,,,,,,,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,5.5,2026-06-17 22:07:57.981681,3.1
3045,台灣大,1998,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,1998,,,,,,,,,,,DividendDetail,DividendDetail_3045_台灣大.xls,True,2026-06-16 13:34:28 CST,2026-06-16 13:34:20 CST,2026-06-17 19:29:20 CST,5.5,2026-06-17 22:07:57.981681,3.1
6506,雙邦,2026,2025,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-,-,2026,18.7,5.35,17.0,5.87,18.7,5.35,21.3,4.69,15.35,6.51,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2025,2024,0.8,0.0,0.8,0.0,0.0,0.0,0.8,21,-,2025,16.1,4.97,16.0,5.0,15.35,5.21,17.65,4.53,12.7,6.3,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2024,2023,0.4,0.0,0.4,0.0,0.0,0.0,0.4,52,-,2024,18.3,2.19,17.7,2.26,16.7,2.4,23.3,1.72,16.45,2.43,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2023,2022,1.2,0.0,1.2,0.0,0.0,0.0,1.2,298,-,2023,19.6,6.12,18.7,6.42,17.25,6.96,21.8,5.5,16.6,7.23,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2022,2021,1.5,0.5,2.0,0.0,0.0,0.0,2.0,164,-,2022,21.2,9.43,19.7,10.1,19.25,10.4,23.8,8.4,16.95,11.8,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2021,2020,0.8,0.0,0.8,0.0,0.0,0.0,0.8,46,-,2021,17.65,4.53,17.2,4.65,19.75,4.05,23.8,3.36,15.35,5.21,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2020,2019,1.1,0.0,1.1,0.0,0.0,0.0,1.1,243,-,2020,18.15,6.06,17.0,6.47,16.4,6.71,23.3,4.72,13.2,8.33,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2019,2018,1.0,0.0,1.0,0.2,0.0,0.2,1.2,81,81,2019,19.4,5.15,18.4,5.45,18.5,5.41,20.4,4.9,17.0,5.88,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2018,2017,1.0,0.0,1.0,0.3,0.0,0.3,1.3,361,361,2018,21.4,4.67,19.9,5.01,17.1,5.85,22.5,4.44,17.0,5.88,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2017,2016,1.5,0.0,1.5,0.2,0.0,0.2,1.7,-,-,2017,24.15,6.21,23.2,6.47,22.35,6.71,28.0,5.36,20.2,7.43,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2016,2015,0.8,0.0,0.8,0.2,0.0,0.2,1.0,4,4,2016,22.05,3.63,21.4,3.74,25.35,3.16,26.2,3.05,16.8,4.76,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2015,2014,0.3,0.0,0.3,0.3,0.0,0.3,0.6,2,2,2015,25.6,1.17,19.5,1.54,18.5,1.62,31.85,0.94,14.3,2.1,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2014,2013,0.4,0.0,0.4,0.2,0.0,0.2,0.6,5,5,2014,20.6,1.94,16.8,2.38,15.95,2.51,23.9,1.67,12.7,3.15,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2013,2012,0.0,0.3,0.3,0.0,0.0,0.0,0.3,1,-,2013,11.85,2.53,12.3,2.44,13.65,2.2,16.5,1.82,11.05,2.71,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2012,2011,0.4,0.0,0.4,0.0,0.2,0.2,0.6,11,11,2012,12.7,3.15,12.7,3.14,12.05,3.32,16.2,2.47,11.0,3.64,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2011,2010,0.6,0.0,0.6,0.4,0.0,0.4,1.0,723,1,2011,20.45,2.93,21.8,2.75,20.4,2.94,25.0,2.4,20.0,3.0,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2010,2009,0.6,0.0,0.6,0.4,0.0,0.4,1.0,-,1,2010,15.87,3.78,15.9,3.78,21.2,2.83,21.2,2.83,12.0,5.0,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2009,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,2009,,0.0,9.45,0.0,13.1,0.0,13.47,0.0,4.57,0.0,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,9.5,2026-06-17 22:07:57.981681,4.8
6506,雙邦,2008,2007,0.2,0.0,0.2,0.4,0.0,0.4,0.6,340,-,2008,12.1,1.65,10.6,1.89,6.4,3.12,13.4,1.49,6.4,3.12,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2007,2006,0.3,0.0,0.3,0.0,0.0,0.0,0.3,1,-,2007,10.9,2.75,11.1,2.71,11.8,2.54,15.0,2.0,9.7,3.09,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2006,2005,0.77,0.0,0.77,0.0,0.33,0.33,1.1,-,1,2006,9.21,8.36,9.21,8.36,9.7,7.94,10.0,7.7,8.56,9.0,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2005,2004,0.642,0.0,0.642,0.0,0.0,0.0,0.642,1,-,2005,8.5,7.55,8.51,7.54,8.92,7.19,8.92,7.19,7.93,8.09,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
6506,雙邦,2004,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,2004,,0.0,10.4,0.0,8.0,0.0,11.0,0.0,8.0,0.0,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,9.5,2026-06-17 22:07:57.981681,4.8
6506,雙邦,2003,2002,0.13,0.0,0.13,0.0,0.0,0.0,0.13,-,-,2003,,,,,,,,,,,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,5.5,2026-06-17 22:07:57.981681,3.1
6506,雙邦,2002,2001,0.0,0.0,0.0,0.37,0.63,1.0,1.0,-,-,2002,,,,,,,,,,,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,5.5,2026-06-17 22:07:57.981681,3.1
6506,雙邦,2001,2000,0.3,0.0,0.3,1.7,0.0,1.7,2.0,-,-,2001,,,,,,,,,,,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,5.5,2026-06-17 22:07:57.981681,3.1
6506,雙邦,2000,1999,0.0,0.0,0.0,1.17,0.0,1.17,1.17,-,-,2000,,,,,,,,,,,DividendDetail,DividendDetail_6506_雙邦.xls,True,2026-06-16 12:00:11 CST,2026-06-16 12:00:04 CST,2026-06-17 19:29:20 CST,5.5,2026-06-17 22:07:57.981681,3.1
7747,昕奇雲端,2026,2025,2.373,0.627,3.0,1.0,0.0,1.0,4.0,-,-,2026,127.0,2.36,123.0,2.44,127.0,2.36,138.0,2.17,112.5,2.67,DividendDetail,DividendDetail_7747_昕奇雲端.xls,True,2026-06-16 12:05:26 CST,2026-06-16 12:05:19 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
7747,昕奇雲端,2025,2024,3.135,0.311,3.446,0.0,0.0,0.0,3.446,3,-,2025,137.5,2.51,133.0,2.59,117.0,2.95,159.0,2.17,114.0,3.02,DividendDetail,DividendDetail_7747_昕奇雲端.xls,True,2026-06-16 12:05:26 CST,2026-06-16 12:05:19 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
7747,昕奇雲端,2024,2023,1.517,0.0,1.517,1.5,0.0,1.5,3.017,-,-,2024,140.4,1.08,140.0,1.08,137.0,1.11,188.0,0.81,130.0,1.17,DividendDetail,DividendDetail_7747_昕奇雲端.xls,True,2026-06-16 12:05:26 CST,2026-06-16 12:05:19 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
7794,宏碁智新,2026,2025,1.6,0.0,1.6,0.0,0.0,0.0,1.6,1,-,2026,51.0,3.14,32.2,4.97,32.0,5.0,44.9,3.56,28.1,5.69,DividendDetail,DividendDetail_7794_宏碁智新.xls,True,2026-06-16 12:03:47 CST,2026-06-16 12:03:39 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
7794,宏碁智新,2025,2024,0.8,0.0,0.8,0.0,0.0,0.0,0.8,1,-,2025,46.5,1.72,47.0,1.7,46.0,1.74,56.7,1.41,39.0,2.05,DividendDetail,DividendDetail_7794_宏碁智新.xls,True,2026-06-16 12:03:47 CST,2026-06-16 12:03:39 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
7794,宏碁智新,2024,2023,0.5,0.0,0.5,0.0,0.0,0.0,0.5,-,-,2024,40.34,1.24,40.3,1.24,38.95,1.28,54.2,0.92,38.8,1.29,DividendDetail,DividendDetail_7794_宏碁智新.xls,True,2026-06-16 12:03:47 CST,2026-06-16 12:03:39 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
2301,光寶科,2026,,3.0,0.0,3.0,0.0,0.0,0.0,3.0,1,-,2026,170.0,3.53,179.0,3.34,207.5,2.89,262.0,2.29,139.5,4.3,DividendDetail,DividendDetail_2301_光寶科.xls,True,2026-06-16 13:38:19 CST,2026-06-16 13:38:11 CST,2026-06-17 19:29:20 CST,9.5,2026-06-17 22:07:57.981681,4.8
2301,光寶科,2025,,4.507,0.0,4.507,0.0,0.0,0.0,4.507,-,-,2025,,3.87,127.0,3.56,163.5,2.76,197.0,2.29,70.5,6.39,DividendDetail,DividendDetail_2301_光寶科.xls,True,2026-06-16 13:38:19 CST,2026-06-16 13:38:11 CST,2026-06-17 19:29:20 CST,9.1,2026-06-17 22:07:57.981681,4.6
2301,光寶科,2024,,4.506,0.0,4.506,0.0,0.0,0.0,4.506,-,-,2024,,3.93,106.0,4.26,99.5,4.53,126.0,3.58,93.2,4.83,DividendDetail,DividendDetail_2301_光寶科.xls,True,2026-06-16 13:38:19 CST,2026-06-16 13:38:11 CST,2026-06-17 19:29:20 CST,9.1,2026-06-17 22:07:57.981681,4.6
2301,光寶科,2023,,5.0,0.0,5.0,0.0,0.0,0.0,5.0,-,-,2023,,5.44,102.0,4.92,117.0,4.27,174.5,2.87,63.7,7.85,DividendDetail,DividendDetail_2301_光寶科.xls,True,2026-06-16 13:38:19 CST,2026-06-16 13:38:11 CST,2026-06-17 19:29:20 CST,9.1,2026-06-17 22:07:57.981681,4.6
2301,光寶科,2022,,4.0,0.0,4.0,0.0,0.0,0.0,4.0,-,-,2022,,5.72,64.8,6.17,63.8,6.27,71.3,5.61,54.2,7.38,DividendDetail,DividendDetail_2301_光寶科.xls,True,2026-06-16 13:38:19 CST,2026-06-16 13:38:11 CST,2026-06-17 19:29:20 CST,9.1,2026-06-17 22:07:57.981681,4.6
2301,光寶科,2021,,5.4,0.0,5.4,0.0,0.0,0.0,5.4,-,-,2021,,8.6,61.0,8.86,63.8,8.46,67.9,7.95,49.8,10.8,DividendDetail,DividendDetail_2301_光寶科.xls,True,2026-06-16 13:38:19 CST,2026-06-16 13:38:11 CST,2026-06-17 19:29:20 CST,9.1,2026-06-17 22:07:57.981681,4.6
2301,光寶科,2020,,3.2,0.0,3.2,0.0,0.0,0.0,3.2,136,-,2020,53.1,6.03,46.7,6.85,49.8,6.43,53.7,5.96,37.7,8.49,DividendDetail,DividendDetail_2301_光寶科.xls,True,2026-06-16 13:38:19 CST,2026-06-16 13:38:11 CST,2026-06-17 19:29:20 CST,9.5,2026-06-17 22:07:57.981681,4.8
2301,光寶科,2019,,2.92,0.0,2.92,0.0,0.0,0.0,2.92,13,-,2019,47.1,6.2,46.5,6.28,49.35,5.92,51.5,5.67,40.05,7.29,DividendDetail,DividendDetail_2301_光寶科.xls,True,2026-06-16 13:38:19 CST,2026-06-16 13:38:11 CST,2026-06-17 19:29:20 CST,9.5,2026-06-17 22:07:57.981681,4.8
2301,光寶科,2018,2017,0.41,2.51,2.92,0.0,0.0,0.0,2.92,77,-,2018,39.85,7.33,38.9,7.51,40.6,7.19,44.3,6.59,32.8,8.9,DividendDetail,DividendDetail_2301_光寶科.xls,True,2026-06-16 13:38:19 CST,2026-06-16 13:38:11 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
2301,光寶科,2017,2016,2.92,0.0,2.92,0.0,0.0,0.0,2.92,498,-,2017,48.3,6.05,47.0,6.21,40.6,7.19,55.0,5.31,36.05,8.1,DividendDetail,DividendDetail_2301_光寶科.xls,True,2026-06-16 13:38:19 CST,2026-06-16 13:38:11 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
2301,光寶科,2016,2015,2.186,0.0,2.186,0.05,0.0,0.05,2.236,5,5,2016,48.1,4.54,43.1,5.07,48.6,4.5,50.6,4.32,29.7,7.36,DividendDetail,DividendDetail_2301_光寶科.xls,True,2026-06-16 13:38:19 CST,2026-06-16 13:38:11 CST,2026-06-17 19:29:20 CST,10.0,2026-06-17 22:07:57.981681,5.0
